id,ling_id,property_id,value,group_id,creator_id
25707,42,27,2,group_1,user_0_7
25831,13,7,3,group_1,user_0_4
25840,20,36,1,group_1,user_0_2
26060,20,24,1,group_1,user_0_5
26073,9,4,0,group_1,user_0_6
26335,30,33,3,group_1,user_0_8
26354,24,2,2,group_1,user_0_5
26392,30,0,4,group_1,user_0_4
26422,8,33,3,group_1,user_0_1
26506,20,33,1,group_1,user_0_7
26613,24,4,0,group_1,user_0_1
26698,3,2,4,group_1,user_0_5
26784,19,24,2,group_1,user_0_2
27365,46,25,0,group_1,user_0_0
27552,8,4,2,group_1,user_0_2
27865,29,27,0,group_1,user_0_5
27993,34,0,4,group_1,user_0_8
28432,25,24,0,group_1,user_0_9
28554,46,33,4,group_1,user_0_7
28711,42,38,3,group_1,user_0_3
28782,48,38,0,group_1,user_0_4
28814,9,32,1,group_1,user_0_8
29762,9,4,1,group_1,user_0_7
30001,70,68,1,group_1,user_0_6
30002,59,44,0,group_1,user_0_1
30003,77,41,3,group_1,user_0_7
30004,50,44,0,group_1,user_0_4
30005,73,69,4,group_1,user_0_6
30006,50,69,0,group_1,user_0_6
30007,71,44,0,group_1,user_0_3
30008,58,41,4,group_1,user_0_9
30009,68,68,0,group_1,user_0_6
30010,60,44,1,group_1,user_0_6
30011,68,68,3,group_1,user_0_0
30013,60,69,1,group_1,user_0_7
30014,59,69,3,group_1,user_0_5
30015,70,45,3,group_1,user_0_3
30016,65,68,2,group_1,user_0_9
30017,66,41,2,group_1,user_0_7
30018,68,48,3,group_1,user_0_5
30019,65,45,2,group_1,user_0_8
30020,59,45,4,group_1,user_0_5
30021,71,41,1,group_1,user_0_4
30022,58,41,0,group_1,user_0_7
30023,73,68,0,group_1,user_0_7
30024,50,68,2,group_1,user_0_0
30025,73,68,4,group_1,user_0_6
30027,56,53,3,group_1,user_0_0
30028,77,69,4,group_1,user_0_2
30029,61,53,0,group_1,user_0_1
30030,63,41,1,group_1,user_0_1
30031,71,69,2,group_1,user_0_9
30032,66,53,3,group_1,user_0_3
30033,60,41,4,group_1,user_0_1
30034,56,48,1,group_1,user_0_5
30035,61,69,1,group_1,user_0_4
30036,73,45,4,group_1,user_0_7
30037,65,53,0,group_1,user_0_0
30038,73,41,4,group_1,user_0_0
30039,59,68,3,group_1,user_0_6
30040,77,45,1,group_1,user_0_8
30041,60,48,2,group_1,user_0_3
30042,65,48,4,group_1,user_0_1
30043,59,48,3,group_1,user_0_8
30044,58,69,4,group_1,user_0_7
30045,50,45,2,group_1,user_0_9
30046,53,69,2,group_1,user_0_7
30047,50,41,2,group_1,user_0_3
30048,77,44,1,group_1,user_0_9
30049,61,41,1,group_1,user_0_6
30050,60,48,3,group_1,user_0_3
30051,61,68,0,group_1,user_0_3
30052,56,44,1,group_1,user_0_3
30053,58,44,2,group_1,user_0_3
30054,77,44,3,group_1,user_0_2
30055,58,41,3,group_1,user_0_6
30056,65,53,3,group_1,user_0_7
30057,61,69,4,group_1,user_0_6
30058,77,68,1,group_1,user_0_6
30059,73,53,2,group_1,user_0_9
30060,53,45,1,group_1,user_0_7
30063,53,41,1,group_1,user_0_9
30064,70,44,4,group_1,user_0_0
30065,65,68,3,group_1,user_0_0
30067,73,41,0,group_1,user_0_2
30068,63,69,3,group_1,user_0_6
30069,73,48,1,group_1,user_0_7
30070,60,44,2,group_1,user_0_6
30072,59,48,0,group_1,user_0_5
30073,63,68,0,group_1,user_0_7
30074,77,53,3,group_1,user_0_2
30075,71,53,0,group_1,user_0_0
30076,56,45,0,group_1,user_0_0
30077,65,44,3,group_1,user_0_8
30078,68,44,3,group_1,user_0_0
30079,58,48,3,group_1,user_0_7
30080,53,69,3,group_1,user_0_9
30084,60,48,4,group_1,user_0_3
30085,59,53,3,group_1,user_0_4
30086,70,68,3,group_1,user_0_3
30087,58,45,1,group_1,user_0_6
30088,50,45,3,group_1,user_0_4
30089,73,44,1,group_1,user_0_2
30090,71,48,0,group_1,user_0_7
30091,71,48,1,group_1,user_0_4
30092,68,48,1,group_1,user_0_3
30093,50,41,4,group_1,user_0_6
30094,70,53,3,group_1,user_0_1
30096,56,48,0,group_1,user_0_8
30097,61,69,2,group_1,user_0_6
30098,53,41,0,group_1,user_0_0
30101,63,45,3,group_1,user_0_6
30102,53,68,4,group_1,user_0_7
30103,70,48,0,group_1,user_0_5
30104,50,41,3,group_1,user_0_6
30106,53,41,2,group_1,user_0_9
30109,63,68,4,group_1,user_0_8
30110,61,41,3,group_1,user_0_3
30111,53,44,3,group_1,user_0_4
30112,63,44,0,group_1,user_0_3
30113,59,45,2,group_1,user_0_3
30114,50,48,3,group_1,user_0_6
30116,61,41,2,group_1,user_0_3
30117,58,44,0,group_1,user_0_9
30118,63,68,2,group_1,user_0_4
30120,65,45,1,group_1,user_0_0
30121,60,41,1,group_1,user_0_1
30122,68,41,4,group_1,user_0_2
30123,53,68,0,group_1,user_0_8
30124,68,69,2,group_1,user_0_0
30125,73,48,3,group_1,user_0_8
30127,61,69,3,group_1,user_0_6
30128,53,53,2,group_1,user_0_4
30129,58,69,1,group_1,user_0_7
30131,61,44,2,group_1,user_0_3
30132,71,68,0,group_1,user_0_9
30133,63,69,2,group_1,user_0_5
30134,61,68,2,group_1,user_0_0
30135,77,44,2,group_1,user_0_5
30138,50,68,1,group_1,user_0_3
30139,73,48,0,group_1,user_0_6
30140,59,45,3,group_1,user_0_0
30142,59,48,2,group_1,user_0_0
30143,73,44,4,group_1,user_0_1
30144,56,41,2,group_1,user_0_2
30145,59,53,0,group_1,user_0_8
30146,56,44,4,group_1,user_0_1
30147,65,68,0,group_1,user_0_8
30148,53,69,4,group_1,user_0_0
30149,58,69,3,group_1,user_0_1
30150,50,69,1,group_1,user_0_6
30151,59,69,2,group_1,user_0_4
30152,68,41,1,group_1,user_0_8
30153,68,45,2,group_1,user_0_3
30154,63,69,1,group_1,user_0_4
30155,56,69,1,group_1,user_0_1
30156,65,44,4,group_1,user_0_5
30157,58,53,2,group_1,user_0_7
30158,59,41,2,group_1,user_0_2
30159,60,69,0,group_1,user_0_1
30161,56,41,3,group_1,user_0_3
30162,77,69,1,group_1,user_0_9
30163,65,45,3,group_1,user_0_7
30164,77,41,2,group_1,user_0_8
30165,65,48,3,group_1,user_0_3
30166,56,48,3,group_1,user_0_1
30167,71,48,4,group_1,user_0_1
30168,61,45,0,group_1,user_0_5
30169,70,45,2,group_1,user_0_2
30170,53,45,0,group_1,user_0_9
30172,61,69,0,group_1,user_0_6
30173,60,53,4,group_1,user_0_9
30174,70,41,3,group_1,user_0_1
30175,77,68,3,group_1,user_0_7
30176,61,68,4,group_1,user_0_8
30177,63,44,2,group_1,user_0_5
30178,58,48,2,group_1,user_0_0
30179,50,45,4,group_1,user_0_8
30180,71,69,3,group_1,user_0_4
30181,65,45,4,group_1,user_0_4
30182,63,45,1,group_1,user_0_1
30183,66,41,1,group_1,user_0_8
30185,63,45,4,group_1,user_0_7
30187,63,69,4,group_1,user_0_7
30188,71,69,1,group_1,user_0_8
30191,73,68,2,group_1,user_0_4
30194,59,41,1,group_1,user_0_6
30197,66,41,4,group_1,user_0_3
30198,68,69,0,group_1,user_0_7
30199,73,45,2,group_1,user_0_1
30200,53,48,4,group_1,user_0_5
30201,71,41,0,group_1,user_0_6
30202,68,53,0,group_1,user_0_4
30203,77,48,1,group_1,user_0_6
30204,63,48,2,group_1,user_0_2
30206,63,41,3,group_1,user_0_4
30208,71,45,1,group_1,user_0_3
30209,60,53,3,group_1,user_0_4
30210,68,45,0,group_1,user_0_8
30211,71,68,3,group_1,user_0_3
30214,68,53,2,group_1,user_0_1
30216,73,44,3,group_1,user_0_1
30217,66,45,3,group_1,user_0_9
30218,63,41,2,group_1,user_0_7
30219,60,68,4,group_1,user_0_3
30221,68,48,2,group_1,user_0_5
30225,71,53,3,group_1,user_0_1
30227,56,68,3,group_1,user_0_8
30229,56,68,0,group_1,user_0_1
30230,66,53,4,group_1,user_0_6
30231,66,53,0,group_1,user_0_1
30232,60,45,3,group_1,user_0_0
30233,70,45,1,group_1,user_0_6
30235,61,44,1,group_1,user_0_9
30236,58,48,4,group_1,user_0_3
30238,56,41,0,group_1,user_0_2
30240,60,68,1,group_1,user_0_6
30242,70,69,3,group_1,user_0_3
30247,65,69,2,group_1,user_0_3
30248,50,41,0,group_1,user_0_5
30250,53,53,0,group_1,user_0_9
30252,50,41,1,group_1,user_0_7
30253,68,41,2,group_1,user_0_3
30255,71,68,2,group_1,user_0_1
30256,56,68,2,group_1,user_0_3
30258,68,45,1,group_1,user_0_9
30259,71,48,2,group_1,user_0_0
30260,56,53,0,group_1,user_0_4
30265,60,45,4,group_1,user_0_6
30267,68,41,0,group_1,user_0_8
30268,77,53,1,group_1,user_0_4
30271,59,44,4,group_1,user_0_7
30272,68,69,1,group_1,user_0_6
30273,77,53,0,group_1,user_0_4
30275,70,44,0,group_1,user_0_5
30276,61,44,3,group_1,user_0_3
30277,59,41,4,group_1,user_0_5
30278,66,68,0,group_1,user_0_3
30281,65,69,0,group_1,user_0_3
30283,58,69,0,group_1,user_0_6
30285,60,48,1,group_1,user_0_8
30286,50,48,2,group_1,user_0_2
30288,58,44,4,group_1,user_0_9
30289,73,48,2,group_1,user_0_3
30290,66,68,2,group_1,user_0_9
30292,66,48,4,group_1,user_0_6
30293,73,44,2,group_1,user_0_0
30296,71,53,4,group_1,user_0_5
30298,68,68,1,group_1,user_0_9
30299,53,44,0,group_1,user_0_5
30301,71,45,2,group_1,user_0_3
30302,60,45,0,group_1,user_0_5
30306,60,53,1,group_1,user_0_5
30309,73,53,0,group_1,user_0_4
30310,60,68,2,group_1,user_0_9
30312,58,68,3,group_1,user_0_6
30314,63,53,3,group_1,user_0_6
30317,58,53,0,group_1,user_0_9
30318,71,53,2,group_1,user_0_2
30319,65,53,4,group_1,user_0_1
30323,77,69,3,group_1,user_0_3
30326,56,69,4,group_1,user_0_6
30331,73,41,2,group_1,user_0_2
30333,56,41,4,group_1,user_0_0
30335,70,69,0,group_1,user_0_6
30336,58,41,1,group_1,user_0_4
30337,73,68,3,group_1,user_0_5
30338,77,45,0,group_1,user_0_0
30339,59,45,1,group_1,user_0_4
30340,61,44,0,group_1,user_0_8
30342,50,53,1,group_1,user_0_3
30344,60,44,4,group_1,user_0_0
30345,60,41,3,group_1,user_0_8
30347,70,68,2,group_1,user_0_6
30349,61,68,1,group_1,user_0_5
30350,60,48,0,group_1,user_0_9
30356,66,53,2,group_1,user_0_6
30357,70,69,1,group_1,user_0_1
30358,61,48,4,group_1,user_0_6
30360,66,45,4,group_1,user_0_3
30364,77,69,0,group_1,user_0_1
30366,50,53,4,group_1,user_0_3
30367,73,41,3,group_1,user_0_2
30370,50,53,3,group_1,user_0_6
30371,56,44,3,group_1,user_0_9
30375,70,53,4,group_1,user_0_9
30377,77,53,4,group_1,user_0_2
30378,61,45,2,group_1,user_0_7
30380,65,45,0,group_1,user_0_2
30383,60,69,2,group_1,user_0_7
30384,61,48,2,group_1,user_0_8
30387,56,69,0,group_1,user_0_4
30389,65,68,1,group_1,user_0_0
30396,70,44,2,group_1,user_0_2
30398,71,69,4,group_1,user_0_3
30399,50,69,2,group_1,user_0_9
30400,59,44,2,group_1,user_0_3
30402,58,53,3,group_1,user_0_3
30404,59,44,3,group_1,user_0_5
30405,53,48,2,group_1,user_0_6
30406,63,44,1,group_1,user_0_0
30411,61,68,3,group_1,user_0_3
30412,56,45,4,group_1,user_0_7
30416,66,69,2,group_1,user_0_2
30419,77,44,4,group_1,user_0_3
30424,77,48,2,group_1,user_0_4
30426,71,44,2,group_1,user_0_6
30428,50,69,3,group_1,user_0_7
30429,77,41,4,group_1,user_0_3
30433,65,41,1,group_1,user_0_3
30436,58,45,2,group_1,user_0_1
30438,53,45,3,group_1,user_0_6
30439,53,48,3,group_1,user_0_9
30442,77,48,4,group_1,user_0_0
30445,66,41,0,group_1,user_0_3
30450,60,68,0,group_1,user_0_4
30457,56,44,2,group_1,user_0_3
30462,59,68,0,group_1,user_0_4
30465,60,45,1,group_1,user_0_9
30467,58,44,1,group_1,user_0_5
30469,50,45,1,group_1,user_0_0
30471,58,68,4,group_1,user_0_7
30473,63,41,4,group_1,user_0_7
30474,71,41,4,group_1,user_0_9
30477,50,48,1,group_1,user_0_6
30480,66,41,3,group_1,user_0_3
30482,58,68,0,group_1,user_0_0
30483,66,45,0,group_1,user_0_5
30484,71,44,3,group_1,user_0_5
30486,53,53,3,group_1,user_0_2
30488,68,53,3,group_1,user_0_3
30489,65,68,4,group_1,user_0_3
30491,73,69,3,group_1,user_0_1
30495,71,44,1,group_1,user_0_9
30499,61,41,0,group_1,user_0_7
30501,70,53,0,group_1,user_0_7
30506,65,44,0,group_1,user_0_2
30508,61,45,3,group_1,user_0_3
30510,53,48,0,group_1,user_0_1
30512,68,68,2,group_1,user_0_0
30515,68,69,4,group_1,user_0_1
30521,63,53,0,group_1,user_0_4
30522,59,41,0,group_1,user_0_0
30523,53,44,2,group_1,user_0_9
30525,61,53,2,group_1,user_0_7
30526,66,69,0,group_1,user_0_3
30527,77,45,3,group_1,user_0_4
30530,66,48,2,group_1,user_0_9
30533,60,41,0,group_1,user_0_2
30534,50,48,4,group_1,user_0_7
30540,63,68,1,group_1,user_0_6
30541,56,53,4,group_1,user_0_0
30545,73,44,0,group_1,user_0_1
30546,63,45,0,group_1,user_0_1
30548,68,44,2,group_1,user_0_9
30549,61,48,3,group_1,user_0_2
30551,56,44,0,group_1,user_0_5
30552,70,48,4,group_1,user_0_9
30555,70,48,1,group_1,user_0_2
30557,71,41,2,group_1,user_0_5
30559,58,68,2,group_1,user_0_7
30560,53,41,4,group_1,user_0_0
30569,70,69,2,group_1,user_0_4
30579,70,48,2,group_1,user_0_3
30586,77,48,3,group_1,user_0_9
30588,68,68,4,group_1,user_0_3
30589,60,44,0,group_1,user_0_9
30597,77,68,0,group_1,user_0_3
30602,77,41,1,group_1,user_0_1
30604,59,68,1,group_1,user_0_5
30605,56,68,4,group_1,user_0_4
30606,58,45,0,group_1,user_0_7
30610,71,48,3,group_1,user_0_4
30611,70,53,1,group_1,user_0_2
30612,58,48,0,group_1,user_0_9
30614,56,45,3,group_1,user_0_5
30615,59,69,1,group_1,user_0_1
30616,59,48,1,group_1,user_0_6
30619,59,53,2,group_1,user_0_5
30620,56,68,1,group_1,user_0_9
30622,65,44,1,group_1,user_0_2
30630,77,53,2,group_1,user_0_8
30632,77,68,2,group_1,user_0_6
30633,53,44,1,group_1,user_0_6
30638,65,48,1,group_1,user_0_8
30639,56,53,2,group_1,user_0_2
30640,59,69,4,group_1,user_0_1
30641,73,53,4,group_1,user_0_1
30646,68,45,4,group_1,user_0_7
30648,53,53,4,group_1,user_0_9
30650,61,45,1,group_1,user_0_4
30653,73,48,4,group_1,user_0_3
30659,77,69,2,group_1,user_0_2
30661,71,45,3,group_1,user_0_2
30665,73,68,1,group_1,user_0_9
30669,68,53,1,group_1,user_0_1
30671,50,44,2,group_1,user_0_5
30674,66,44,3,group_1,user_0_6
30677,73,45,1,group_1,user_0_4
30682,53,69,0,group_1,user_0_5
30684,66,68,3,group_1,user_0_4
30691,66,45,1,group_1,user_0_1
30695,61,48,1,group_1,user_0_9
30697,70,41,4,group_1,user_0_4
30703,61,41,4,group_1,user_0_5
30704,66,69,3,group_1,user_0_3
30712,63,48,0,group_1,user_0_9
30718,65,41,0,group_1,user_0_9
30720,65,69,4,group_1,user_0_0
30723,70,41,2,group_1,user_0_5
30724,66,44,2,group_1,user_0_3
30725,70,44,3,group_1,user_0_5
30738,70,44,1,group_1,user_0_0
30739,50,44,4,group_1,user_0_7
30744,63,44,4,group_1,user_0_3
30746,50,68,3,group_1,user_0_9
30747,60,53,0,group_1,user_0_4
30750,71,45,4,group_1,user_0_8
30751,65,69,3,group_1,user_0_6
30754,63,48,3,group_1,user_0_3
30756,50,68,4,group_1,user_0_0
30767,66,44,4,group_1,user_0_9
30769,65,69,1,group_1,user_0_1
30776,63,68,3,group_1,user_0_6
30782,66,68,4,group_1,user_0_5
30791,68,44,1,group_1,user_0_1
30792,71,53,1,group_1,user_0_2
30801,61,48,0,group_1,user_0_6
30804,56,69,2,group_1,user_0_0
30806,70,69,4,group_1,user_0_3
30816,63,69,0,group_1,user_0_5
30817,66,68,1,group_1,user_0_8
30821,66,44,0,group_1,user_0_6
30826,59,44,1,group_1,user_0_6
30828,66,48,1,group_1,user_0_4
30832,50,48,0,group_1,user_0_5
30839,63,48,1,group_1,user_0_2
30840,73,53,1,group_1,user_0_8
30847,61,53,3,group_1,user_0_8
30854,60,69,3,group_1,user_0_9
30859,58,45,4,group_1,user_0_8
30861,70,45,0,group_1,user_0_6
30866,77,41,0,group_1,user_0_9
30869,53,44,4,group_1,user_0_1
30877,59,45,0,group_1,user_0_6
30884,66,69,4,group_1,user_0_5
30892,68,69,3,group_1,user_0_6
30893,65,48,0,group_1,user_0_3
30895,63,45,2,group_1,user_0_8
30896,77,48,0,group_1,user_0_4
30901,53,53,1,group_1,user_0_0
30902,50,69,4,group_1,user_0_1
30905,70,45,4,group_1,user_0_0
30910,59,53,1,group_1,user_0_2
30911,71,44,4,group_1,user_0_8
30912,53,68,1,group_1,user_0_2
30930,56,53,1,group_1,user_0_5
30934,50,68,0,group_1,user_0_4
30942,65,41,3,group_1,user_0_4
30950,53,41,3,group_1,user_0_6
30964,68,45,3,group_1,user_0_8
30967,73,45,0,group_1,user_0_8
30978,56,45,1,group_1,user_0_3
30982,56,69,3,group_1,user_0_1
30990,70,41,1,group_1,user_0_1
31004,65,41,4,group_1,user_0_4
31006,68,48,4,group_1,user_0_1
31027,58,68,1,group_1,user_0_5
31033,70,68,0,group_1,user_0_1
31035,63,53,2,group_1,user_0_6
31040,59,53,4,group_1,user_0_4
31041,53,68,3,group_1,user_0_5
31042,65,48,2,group_1,user_0_4
31052,56,41,1,group_1,user_0_5
31077,66,44,1,group_1,user_0_4
31094,61,45,4,group_1,user_0_8
31102,70,68,4,group_1,user_0_6
31103,66,48,0,group_1,user_0_8
31116,77,45,2,group_1,user_0_2
31118,58,69,2,group_1,user_0_6
31119,77,45,4,group_1,user_0_9
31139,71,68,4,group_1,user_0_8
31142,58,53,4,group_1,user_0_2
31163,59,68,2,group_1,user_0_1
31166,53,45,4,group_1,user_0_6
31178,60,44,3,group_1,user_0_3
31179,60,53,2,group_1,user_0_5
31182,60,45,2,group_1,user_0_8
31186,59,48,4,group_1,user_0_2
31203,73,41,1,group_1,user_0_6
31205,50,44,3,group_1,user_0_3
31206,60,68,3,group_1,user_0_5
31243,58,41,2,group_1,user_0_1
31245,61,53,1,group_1,user_0_8
31247,60,69,4,group_1,user_0_5
31249,73,69,0,group_1,user_0_3
31250,53,45,2,group_1,user_0_6
31254,77,68,4,group_1,user_0_8
31259,58,48,1,group_1,user_0_7
31266,68,44,4,group_1,user_0_8
31272,53,69,1,group_1,user_0_2
31277,65,44,2,group_1,user_0_0
31292,61,53,4,group_1,user_0_6
31295,66,53,1,group_1,user_0_8
31298,68,53,4,group_1,user_0_4
31301,58,44,3,group_1,user_0_4
31307,50,45,0,group_1,user_0_3
31315,56,48,4,group_1,user_0_1
31317,77,44,0,group_1,user_0_6
31327,59,68,4,group_1,user_0_2
31335,68,44,0,group_1,user_0_4
31338,63,48,4,group_1,user_0_1
31366,59,69,0,group_1,user_0_2
31369,65,53,1,group_1,user_0_4
31399,63,44,3,group_1,user_0_5
31414,71,45,0,group_1,user_0_5
31421,71,69,0,group_1,user_0_6
31453,71,68,1,group_1,user_0_8
31458,70,48,3,group_1,user_0_1
31505,58,45,3,group_1,user_0_9
31521,59,41,3,group_1,user_0_8
31522,66,45,2,group_1,user_0_2
31525,73,69,1,group_1,user_0_9
31536,70,41,0,group_1,user_0_9
31563,65,41,2,group_1,user_0_9
31666,63,53,1,group_1,user_0_5
31723,58,53,1,group_1,user_0_0
31753,61,44,4,group_1,user_0_3
31758,63,53,4,group_1,user_0_6
31812,56,48,2,group_1,user_0_9
31829,53,48,1,group_1,user_0_0
31871,70,53,2,group_1,user_0_7
31996,50,44,1,group_1,user_0_4
32127,68,48,0,group_1,user_0_4
32142,50,53,2,group_1,user_0_6
32328,63,41,0,group_1,user_0_3
32398,60,41,2,group_1,user_0_9
32417,50,53,0,group_1,user_0_7
32510,65,53,2,group_1,user_0_8
32723,53,68,2,group_1,user_0_1
32771,73,45,3,group_1,user_0_1
32794,68,41,3,group_1,user_0_8
32861,71,41,3,group_1,user_0_8
33289,56,45,2,group_1,user_0_7
33347,73,53,3,group_1,user_0_1
33367,73,69,2,group_1,user_0_2
33380,66,69,1,group_1,user_0_0
33443,66,48,3,group_1,user_0_9
40002,11,13,4,group_2,user_1_1
40003,7,13,3,group_2,user_1_6
40004,44,14,0,group_2,user_1_0
40005,5,23,3,group_2,user_1_7
40006,11,20,4,group_2,user_1_0
40007,39,30,1,group_2,user_1_9
40008,1,6,2,group_2,user_1_0
40009,21,13,0,group_2,user_1_6
40010,28,34,3,group_2,user_1_7
40011,35,6,4,group_2,user_1_3
40012,23,20,3,group_2,user_1_0
40013,28,23,3,group_2,user_1_0
40014,1,14,2,group_2,user_1_8
40015,23,30,1,group_2,user_1_3
40016,26,5,4,group_2,user_1_9
40017,11,20,2,group_2,user_1_8
40018,5,13,2,group_2,user_1_0
40019,26,5,3,group_2,user_1_6
40020,7,8,3,group_2,user_1_1
40021,43,8,0,group_2,user_1_0
40022,21,14,2,group_2,user_1_6
40023,44,19,1,group_2,user_1_1
40024,7,13,0,group_2,user_1_5
40025,10,5,3,group_2,user_1_0
40026,26,13,3,group_2,user_1_7
40027,26,5,2,group_2,user_1_4
40028,49,37,1,group_2,user_1_3
40029,44,19,3,group_2,user_1_3
40030,7,30,3,group_2,user_1_3
40031,14,14,1,group_2,user_1_0
40032,23,5,2,group_2,user_1_7
40033,39,10,1,group_2,user_1_0
40034,39,23,4,group_2,user_1_5
40035,2,30,2,group_2,user_1_3
40036,23,20,2,group_2,user_1_6
40037,43,23,0,group_2,user_1_5
40038,14,14,2,group_2,user_1_5
40039,43,23,4,group_2,user_1_4
40040,26,14,0,group_2,user_1_5
40041,21,30,2,group_2,user_1_5
40042,28,5,1,group_2,user_1_6
40043,2,13,0,group_2,user_1_3
40044,26,30,4,group_2,user_1_5
40045,28,30,2,group_2,user_1_3
40046,26,19,4,group_2,user_1_4
40047,39,19,1,group_2,user_1_3
40048,5,20,1,group_2,user_1_6
40049,2,23,1,group_2,user_1_1
40050,39,5,0,group_2,user_1_0
40051,35,5,0,group_2,user_1_4
40052,39,37,0,group_2,user_1_0
40053,16,34,4,group_2,user_1_5
40054,16,8,0,group_2,user_1_5
40055,35,34,0,group_2,user_1_1
40056,27,20,1,group_2,user_1_3
40058,16,6,2,group_2,user_1_3
40059,37,8,2,group_2,user_1_7
40060,27,13,3,group_2,user_1_9
40061,11,14,3,group_2,user_1_9
40062,2,20,4,group_2,user_1_9
40063,43,19,2,group_2,user_1_3
40064,23,30,3,group_2,user_1_6
40065,10,37,0,group_2,user_1_7
40066,14,14,0,group_2,user_1_0
40067,45,34,4,group_2,user_1_5
40068,5,14,2,group_2,user_1_9
40069,16,20,3,group_2,user_1_1
40070,1,14,4,group_2,user_1_0
40071,23,8,3,group_2,user_1_3
40072,44,23,3,group_2,user_1_4
40073,21,23,4,group_2,user_1_5
40074,2,13,3,group_2,user_1_2
40075,43,13,0,group_2,user_1_5
40076,5,10,2,group_2,user_1_7
40077,10,5,1,group_2,user_1_5
40079,27,20,2,group_2,user_1_3
40080,39,14,1,group_2,user_1_6
40081,7,13,2,group_2,user_1_7
40082,23,37,3,group_2,user_1_4
40083,43,10,1,group_2,user_1_6
40084,7,37,4,group_2,user_1_0
40085,26,34,2,group_2,user_1_2
40086,16,19,4,group_2,user_1_9
40087,14,37,1,group_2,user_1_5
40088,28,5,4,group_2,user_1_4
40089,23,10,2,group_2,user_1_6
40090,21,13,2,group_2,user_1_3
40092,43,34,4,group_2,user_1_0
40093,45,5,0,group_2,user_1_0
40094,7,20,0,group_2,user_1_0
40095,23,13,4,group_2,user_1_8
40096,26,20,0,group_2,user_1_1
40097,37,14,2,group_2,user_1_1
40098,2,14,2,group_2,user_1_6
40099,2,30,1,group_2,user_1_3
40100,2,10,1,group_2,user_1_9
40101,27,14,3,group_2,user_1_2
40102,45,5,3,group_2,user_1_6
40103,16,5,0,group_2,user_1_2
40104,39,19,0,group_2,user_1_9
40105,39,10,0,group_2,user_1_7
40106,14,23,1,group_2,user_1_0
40107,23,19,1,group_2,user_1_6
40108,44,20,1,group_2,user_1_0
40109,23,20,0,group_2,user_1_2
40110,45,6,0,group_2,user_1_9
40111,44,5,4,group_2,user_1_9
40112,10,19,1,group_2,user_1_2
40113,14,23,2,group_2,user_1_3
40114,23,8,2,group_2,user_1_2
40115,16,37,3,group_2,user_1_5
40116,44,10,0,group_2,user_1_4
40117,26,13,0,group_2,user_1_3
40119,11,6,2,group_2,user_1_7
40120,44,30,2,group_2,user_1_3
40121,26,8,0,group_2,user_1_3
40122,23,30,4,group_2,user_1_1
40123,16,5,4,group_2,user_1_8
40124,39,13,3,group_2,user_1_9
40125,26,14,2,group_2,user_1_6
40126,1,8,2,group_2,user_1_9
40127,2,37,2,group_2,user_1_9
40128,21,20,4,group_2,user_1_0
40129,1,23,1,group_2,user_1_9
40131,26,30,0,group_2,user_1_5
40132,21,10,2,group_2,user_1_6
40134,16,14,0,group_2,user_1_3
40135,10,13,1,group_2,user_1_3
40136,35,20,4,group_2,user_1_0
40137,44,23,1,group_2,user_1_8
40139,1,20,2,group_2,user_1_4
40140,43,13,1,group_2,user_1_7
40141,7,5,0,group_2,user_1_4
40142,37,6,3,group_2,user_1_1
40143,21,14,1,group_2,user_1_5
40144,45,6,2,group_2,user_1_2
40145,23,10,1,group_2,user_1_3
40146,14,5,1,group_2,user_1_9
40147,44,30,1,group_2,user_1_3
40148,28,23,4,group_2,user_1_8
40149,27,13,0,group_2,user_1_9
40151,43,6,2,group_2,user_1_4
40152,2,34,1,group_2,user_1_7
40153,28,34,1,group_2,user_1_4
40155,35,23,3,group_2,user_1_0
40156,11,5,4,group_2,user_1_4
40157,5,37,0,group_2,user_1_6
40158,5,19,4,group_2,user_1_4
40159,26,37,0,group_2,user_1_0
40160,27,10,1,group_2,user_1_2
40163,23,5,0,group_2,user_1_1
40164,1,37,2,group_2,user_1_2
40165,28,10,3,group_2,user_1_6
40167,37,30,4,group_2,user_1_5
40170,26,19,0,group_2,user_1_2
40171,28,37,0,group_2,user_1_1
40172,44,19,2,group_2,user_1_6
40173,49,5,4,group_2,user_1_4
40174,16,8,4,group_2,user_1_1
40175,45,19,1,group_2,user_1_0
40176,39,19,3,group_2,user_1_8
40177,44,30,3,group_2,user_1_7
40178,7,13,4,group_2,user_1_3
40179,21,34,2,group_2,user_1_4
40180,37,13,1,group_2,user_1_7
40181,39,5,3,group_2,user_1_2
40182,43,8,4,group_2,user_1_7
40184,26,34,3,group_2,user_1_0
40185,14,20,4,group_2,user_1_2
40186,49,20,2,group_2,user_1_2
40187,1,14,3,group_2,user_1_8
40188,49,34,2,group_2,user_1_1
40189,35,19,2,group_2,user_1_4
40190,11,30,0,group_2,user_1_7
40191,1,5,2,group_2,user_1_2
40192,28,13,4,group_2,user_1_4
40194,49,10,2,group_2,user_1_9
40195,7,5,2,group_2,user_1_7
40196,27,23,1,group_2,user_1_8
40197,49,30,1,group_2,user_1_4
40198,45,10,0,group_2,user_1_7
40200,43,20,2,group_2,user_1_4
40201,10,34,0,group_2,user_1_6
40202,2,37,3,group_2,user_1_6
40203,26,10,3,group_2,user_1_3
40204,1,10,3,group_2,user_1_6
40205,2,14,0,group_2,user_1_7
