id,example_id,lings_property_id,group_id,creator_id
2953,2007,21720,group_1,user_0_5
2954,2034,21474,group_1,user_0_8
2955,2010,20922,group_1,user_0_3
2957,2011,24057,group_1,user_0_8
2958,2012,21277,group_1,user_0_2
2959,2028,20323,group_1,user_0_4
2962,2005,21704,group_1,user_0_0
2963,2027,20806,group_1,user_0_3
2964,2039,20821,group_1,user_0_6
2967,2013,20740,group_1,user_0_8
2968,2037,21340,group_1,user_0_4
2969,2036,21234,group_1,user_0_7
2971,2030,21464,group_1,user_0_2
2972,2025,20399,group_1,user_0_7
2973,2017,20256,group_1,user_0_5
2974,2027,21816,group_1,user_0_4
2975,2006,20362,group_1,user_0_3
2976,2038,21966,group_1,user_0_8
2977,2035,21197,group_1,user_0_3
2978,2038,20534,group_1,user_0_6
2980,2024,20442,group_1,user_0_8
2981,2014,22287,group_1,user_0_8
2982,2021,20244,group_1,user_0_3
2983,2029,22026,group_1,user_0_0
2985,2003,20648,group_1,user_0_3
2986,2036,20153,group_1,user_0_0
2987,2040,22611,group_1,user_0_4
2990,2009,23915,group_1,user_0_8
2991,2016,20645,group_1,user_0_4
2992,2023,21300,group_1,user_0_7
2993,2028,20055,group_1,user_0_4
2995,2014,22935,group_1,user_0_8
2996,2000,20165,group_1,user_0_4
2997,2048,20484,group_1,user_0_3
2998,2015,22216,group_1,user_0_0
2999,2047,20049,group_1,user_0_7
3000,2006,21282,group_1,user_0_2
3001,2048,20463,group_1,user_0_9
3003,2034,26335,group_1,user_0_6
3006,2047,22363,group_1,user_0_9
3008,2029,20382,group_1,user_0_2
3009,2039,20728,group_1,user_0_1
3010,2009,21725,group_1,user_0_5
3011,2025,20297,group_1,user_0_6
3012,2042,23758,group_1,user_0_3
3013,2012,20501,group_1,user_0_3
3014,2024,20862,group_1,user_0_6
3015,2036,21970,group_1,user_0_3
3017,2001,20998,group_1,user_0_7
3019,2006,21368,group_1,user_0_4
3020,2017,22547,group_1,user_0_4
3023,2009,21221,group_1,user_0_5
3024,2024,20156,group_1,user_0_3
3025,2025,21954,group_1,user_0_7
3026,2044,20718,group_1,user_0_8
3027,2017,20341,group_1,user_0_9
3028,2026,21175,group_1,user_0_8
3029,2039,23944,group_1,user_0_8
3030,2026,21406,group_1,user_0_0
3031,2025,20052,group_1,user_0_8
3033,2000,20148,group_1,user_0_5
3034,2008,21959,group_1,user_0_3
3035,2020,21273,group_1,user_0_6
3036,2021,23826,group_1,user_0_3
3037,2049,20174,group_1,user_0_6
3038,2022,21026,group_1,user_0_1
3039,2011,25416,group_1,user_0_7
3041,2003,22128,group_1,user_0_4
3042,2026,21055,group_1,user_0_4
3043,2007,20087,group_1,user_0_5
3044,2019,21528,group_1,user_0_2
3046,2010,23709,group_1,user_0_7
3047,2032,20070,group_1,user_0_6
3048,2005,20646,group_1,user_0_7
3049,2018,20472,group_1,user_0_0
3050,2024,26613,group_1,user_0_6
3051,2001,22158,group_1,user_0_4
3052,2033,21232,group_1,user_0_6
3053,2029,20898,group_1,user_0_4
3055,2011,21002,group_1,user_0_3
3056,2000,20968,group_1,user_0_9
3059,2001,23203,group_1,user_0_7
3062,2004,21613,group_1,user_0_3
3063,2022,22516,group_1,user_0_2
3066,2025,21578,group_1,user_0_6
3067,2043,20703,group_1,user_0_2
3068,2014,20054,group_1,user_0_9
3070,2018,20010,group_1,user_0_4
3071,2015,20925,group_1,user_0_6
3072,2005,22026,group_1,user_0_7
3073,2039,20903,group_1,user_0_3
3074,2031,20147,group_1,user_0_7
3075,2042,20117,group_1,user_0_5
3076,2002,21443,group_1,user_0_6
3077,2042,20580,group_1,user_0_0
3079,2004,21068,group_1,user_0_7
3080,2046,20965,group_1,user_0_7
3083,2007,21670,group_1,user_0_6
3084,2034,26392,group_1,user_0_4
3085,2043,20993,group_1,user_0_0
3086,2012,20816,group_1,user_0_5
3087,2027,21790,group_1,user_0_8
3088,2017,22442,group_1,user_0_8
3089,2044,21414,group_1,user_0_6
3094,2007,20146,group_1,user_0_8
3095,2043,20623,group_1,user_0_8
3098,2049,21683,group_1,user_0_2
3101,2041,20109,group_1,user_0_6
3102,2020,24441,group_1,user_0_2
3103,2040,20803,group_1,user_0_5
3104,2009,20383,group_1,user_0_7
3105,2025,23114,group_1,user_0_4
3107,2001,21503,group_1,user_0_8
3110,2005,20789,group_1,user_0_5
3111,2003,20336,group_1,user_0_7
3115,2012,20474,group_1,user_0_2
3117,2044,20117,group_1,user_0_2
3118,2006,20154,group_1,user_0_9
3121,2022,20718,group_1,user_0_4
3123,2017,20325,group_1,user_0_5
3124,2006,20348,group_1,user_0_2
3125,2047,20385,group_1,user_0_8
3126,2046,20856,group_1,user_0_0
3128,2026,21989,group_1,user_0_0
3130,2022,20273,group_1,user_0_4
3131,2005,20342,group_1,user_0_2
3132,2029,22002,group_1,user_0_9
3136,2034,21377,group_1,user_0_8
3137,2044,20823,group_1,user_0_2
3138,2031,20442,group_1,user_0_6
3139,2000,20195,group_1,user_0_1
3141,2015,20663,group_1,user_0_3
3143,2031,20729,group_1,user_0_1
3146,2013,20823,group_1,user_0_9
3147,2002,20125,group_1,user_0_6
3149,2041,23436,group_1,user_0_2
3150,2009,20179,group_1,user_0_8
3151,2047,21693,group_1,user_0_0
3152,2005,20217,group_1,user_0_9
3154,2043,20466,group_1,user_0_3
3155,2004,20839,group_1,user_0_0
3158,2042,21843,group_1,user_0_5
3159,2042,20221,group_1,user_0_8
3160,2023,23582,group_1,user_0_3
3163,2023,20055,group_1,user_0_1
3168,2003,20777,group_1,user_0_8
3169,2037,22200,group_1,user_0_2
3170,2035,21043,group_1,user_0_8
3171,2041,20911,group_1,user_0_6
3172,2021,22325,group_1,user_0_2
3173,2045,21609,group_1,user_0_5
3175,2012,20844,group_1,user_0_9
3176,2049,20075,group_1,user_0_0
3177,2035,21685,group_1,user_0_4
3178,2027,21654,group_1,user_0_9
3179,2049,21436,group_1,user_0_2
3182,2008,20436,group_1,user_0_1
3184,2009,21504,group_1,user_0_3
3185,2018,22067,group_1,user_0_5
3186,2019,20079,group_1,user_0_6
3187,2003,21357,group_1,user_0_7
3188,2006,23546,group_1,user_0_4
3189,2042,20346,group_1,user_0_6
3190,2040,22335,group_1,user_0_8
3191,2042,21026,group_1,user_0_8
3192,2024,21312,group_1,user_0_6
3193,2029,22433,group_1,user_0_7
3194,2003,23709,group_1,user_0_4
3195,2045,21132,group_1,user_0_8
3196,2008,20769,group_1,user_0_2
3198,2025,20377,group_1,user_0_2
3199,2041,20707,group_1,user_0_8
3200,2024,21759,group_1,user_0_1
3201,2031,22535,group_1,user_0_3
3202,2039,21255,group_1,user_0_3
3204,2022,20051,group_1,user_0_8
3205,2018,20285,group_1,user_0_9
3208,2031,21759,group_1,user_0_2
3209,2019,21326,group_1,user_0_5
3210,2002,20633,group_1,user_0_5
3211,2028,20107,group_1,user_0_0
3212,2005,20914,group_1,user_0_9
3213,2022,20747,group_1,user_0_2
3215,2012,20020,group_1,user_0_5
3216,2000,20208,group_1,user_0_5
3217,2019,22836,group_1,user_0_5
3218,2007,20840,group_1,user_0_3
3219,2041,23397,group_1,user_0_2
3222,2011,23815,group_1,user_0_3
3224,2019,20879,group_1,user_0_7
3225,2035,21336,group_1,user_0_0
3226,2040,21598,group_1,user_0_8
3227,2032,20381,group_1,user_0_6
3229,2025,21345,group_1,user_0_8
3231,2034,20986,group_1,user_0_7
3232,2028,22086,group_1,user_0_6
3234,2045,20793,group_1,user_0_6
3235,2035,24443,group_1,user_0_3
3236,2046,20013,group_1,user_0_3
3237,2046,20355,group_1,user_0_2
3238,2018,21500,group_1,user_0_4
3239,2008,21885,group_1,user_0_8
3241,2015,21119,group_1,user_0_1
3242,2032,21528,group_1,user_0_7
3244,2046,21808,group_1,user_0_7
3246,2042,20679,group_1,user_0_9
3247,2003,20311,group_1,user_0_1
3248,2028,20029,group_1,user_0_8
3252,2033,20568,group_1,user_0_3
3253,2017,28432,group_1,user_0_6
3254,2027,20192,group_1,user_0_6
3255,2001,20734,group_1,user_0_1
3257,2048,21584,group_1,user_0_4
3258,2033,21189,group_1,user_0_7
3259,2040,20307,group_1,user_0_3
3261,2009,22086,group_1,user_0_8
3262,2031,20731,group_1,user_0_1
3263,2044,20051,group_1,user_0_0
3264,2003,21003,group_1,user_0_5
3265,2014,21016,group_1,user_0_5
3267,2013,20891,group_1,user_0_8
3268,2017,23531,group_1,user_0_8
3269,2006,20370,group_1,user_0_4
3270,2004,20511,group_1,user_0_5
3271,2000,20528,group_1,user_0_4
3272,2040,20848,group_1,user_0_4
3274,2033,24186,group_1,user_0_3
3277,2040,21984,group_1,user_0_1
3279,2020,23293,group_1,user_0_5
3280,2013,20718,group_1,user_0_6
3281,2007,20350,group_1,user_0_9
3282,2002,20038,group_1,user_0_1
3283,2015,23542,group_1,user_0_6
3284,2030,21010,group_1,user_0_9
3286,2007,20980,group_1,user_0_8
3287,2003,20491,group_1,user_0_2
3288,2025,20993,group_1,user_0_2
3289,2003,20644,group_1,user_0_5
3290,2034,22393,group_1,user_0_8
3292,2030,20502,group_1,user_0_6
3293,2029,20340,group_1,user_0_7
3295,2023,22634,group_1,user_0_0
3297,2041,22109,group_1,user_0_8
3298,2017,20343,group_1,user_0_4
3299,2036,20571,group_1,user_0_4
3300,2000,21205,group_1,user_0_9
3303,2042,20668,group_1,user_0_8
3304,2047,24360,group_1,user_0_9
3305,2048,21298,group_1,user_0_7
3306,2038,21387,group_1,user_0_2
3307,2013,20062,group_1,user_0_1
3308,2028,20746,group_1,user_0_1
3309,2016,20710,group_1,user_0_4
3310,2007,20948,group_1,user_0_5
3311,2002,20890,group_1,user_0_4
3313,2033,20843,group_1,user_0_1
3315,2014,20805,group_1,user_0_4
3316,2046,24482,group_1,user_0_2
3318,2030,20005,group_1,user_0_1
3319,2001,20590,group_1,user_0_7
3320,2043,23293,group_1,user_0_7
3321,2020,21897,group_1,user_0_9
3322,2036,20006,group_1,user_0_0
3323,2026,20772,group_1,user_0_1
3324,2034,21165,group_1,user_0_7
3325,2043,22366,group_1,user_0_5
3326,2027,21493,group_1,user_0_2
3329,2039,21053,group_1,user_0_3
3331,2018,21939,group_1,user_0_7
3332,2041,20880,group_1,user_0_0
3333,2038,22433,group_1,user_0_7
3335,2046,20364,group_1,user_0_2
3336,2032,21556,group_1,user_0_9
3337,2027,20365,group_1,user_0_3
3338,2002,20745,group_1,user_0_2
3341,2015,20553,group_1,user_0_1
3343,2040,23529,group_1,user_0_2
3345,2038,20584,group_1,user_0_0
3346,2035,20132,group_1,user_0_9
3347,2040,23667,group_1,user_0_2
3348,2002,20773,group_1,user_0_2
3349,2045,22208,group_1,user_0_1
3350,2043,20574,group_1,user_0_1
3353,2007,21160,group_1,user_0_9
3358,2012,21004,group_1,user_0_0
3359,2006,20647,group_1,user_0_5
3360,2028,22605,group_1,user_0_1
3361,2006,20614,group_1,user_0_1
3362,2009,20323,group_1,user_0_8
3363,2022,20244,group_1,user_0_3
3364,2016,21671,group_1,user_0_8
3365,2044,20581,group_1,user_0_3
3368,2030,20710,group_1,user_0_6
3369,2032,21856,group_1,user_0_2
3371,2028,22363,group_1,user_0_2
3372,2022,21010,group_1,user_0_8
3373,2008,21683,group_1,user_0_3
3374,2010,20673,group_1,user_0_5
3375,2048,20263,group_1,user_0_9
3377,2011,21032,group_1,user_0_0
3380,2015,20101,group_1,user_0_5
3381,2019,21149,group_1,user_0_4
3382,2010,21970,group_1,user_0_4
3383,2007,21381,group_1,user_0_6
3384,2007,20996,group_1,user_0_5
3385,2046,21052,group_1,user_0_9
3386,2022,21414,group_1,user_0_1
3388,2040,22854,group_1,user_0_3
3389,2040,21654,group_1,user_0_4
3392,2045,21035,group_1,user_0_6
3393,2001,20290,group_1,user_0_8
3394,2034,22861,group_1,user_0_5
3395,2033,22955,group_1,user_0_3
3396,2034,22033,group_1,user_0_7
3397,2026,20625,group_1,user_0_4
3399,2019,20661,group_1,user_0_1
3401,2024,24423,group_1,user_0_8
3402,2010,21234,group_1,user_0_3
3403,2031,20531,group_1,user_0_4
3405,2002,20814,group_1,user_0_7
3407,2023,23915,group_1,user_0_1
3408,2016,20135,group_1,user_0_5
3412,2012,22377,group_1,user_0_3
3413,2007,24134,group_1,user_0_5
3414,2037,24479,group_1,user_0_7
3415,2026,20473,group_1,user_0_7
3416,2021,20346,group_1,user_0_0
3417,2030,20273,group_1,user_0_2
3418,2008,20317,group_1,user_0_3
3425,2002,21431,group_1,user_0_4
3426,2013,20502,group_1,user_0_4
3427,2006,23114,group_1,user_0_7
3429,2033,20022,group_1,user_0_5
3433,2014,21245,group_1,user_0_7
3434,2029,22822,group_1,user_0_8
3435,2041,20914,group_1,user_0_2
3437,2029,21071,group_1,user_0_5
3438,2031,21925,group_1,user_0_5
3439,2009,25568,group_1,user_0_7
3440,2046,21877,group_1,user_0_4
3442,2040,20695,group_1,user_0_2
3443,2012,21172,group_1,user_0_2
3445,2009,20753,group_1,user_0_2
3448,2001,22979,group_1,user_0_8
3449,2008,20008,group_1,user_0_5
3450,2020,22040,group_1,user_0_2
3451,2017,20822,group_1,user_0_5
3452,2006,21273,group_1,user_0_4
3454,2007,20986,group_1,user_0_7
3456,2039,20534,group_1,user_0_0
3457,2041,20858,group_1,user_0_5
3458,2023,20139,group_1,user_0_3
3459,2041,20534,group_1,user_0_0
3462,2011,21336,group_1,user_0_2
3464,2012,20960,group_1,user_0_3
3465,2016,20502,group_1,user_0_0
3466,2049,22923,group_1,user_0_5
3467,2044,20223,group_1,user_0_7
3469,2013,21414,group_1,user_0_7
3470,2007,23838,group_1,user_0_9
3472,2019,22722,group_1,user_0_9
3473,2002,25294,group_1,user_0_2
3474,2022,21843,group_1,user_0_7
3475,2013,20244,group_1,user_0_2
3476,2005,23944,group_1,user_0_9
3477,2015,20230,group_1,user_0_2
3478,2044,20891,group_1,user_0_0
3479,2035,20386,group_1,user_0_6
3482,2019,22255,group_1,user_0_4
3485,2036,20218,group_1,user_0_9
3486,2004,21323,group_1,user_0_3
3487,2022,20823,group_1,user_0_2
3488,2030,20103,group_1,user_0_8
3489,2012,20281,group_1,user_0_1
3490,2033,20514,group_1,user_0_1
3492,2008,21401,group_1,user_0_8
3493,2000,21074,group_1,user_0_6
3496,2021,22516,group_1,user_0_3
3497,2006,23333,group_1,user_0_8
3499,2029,20789,group_1,user_0_9
3502,2027,20225,group_1,user_0_2
3503,2004,20875,group_1,user_0_6
3504,2008,21313,group_1,user_0_9
3506,2030,20135,group_1,user_0_8
3509,2045,20424,group_1,user_0_0
3510,2030,21414,group_1,user_0_1
3511,2006,20297,group_1,user_0_6
3512,2042,20135,group_1,user_0_5
3513,2037,21044,group_1,user_0_8
3515,2007,20097,group_1,user_0_4
3516,2044,27993,group_1,user_0_1
3517,2011,20472,group_1,user_0_8
3519,2025,21837,group_1,user_0_7
3520,2021,20891,group_1,user_0_1
3521,2004,20565,group_1,user_0_2
3523,2041,21966,group_1,user_0_1
3524,2010,22065,group_1,user_0_6
3527,2013,21019,group_1,user_0_0
3529,2024,20767,group_1,user_0_1
3530,2034,21169,group_1,user_0_4
3531,2011,20176,group_1,user_0_7
3532,2012,20157,group_1,user_0_4
3534,2005,21099,group_1,user_0_8
3535,2026,20058,group_1,user_0_7
3539,2032,21962,group_1,user_0_7
3541,2000,22728,group_1,user_0_6
3542,2024,20040,group_1,user_0_0
3543,2007,23164,group_1,user_0_6
3544,2047,21158,group_1,user_0_2
3546,2021,21671,group_1,user_0_1
3547,2002,20684,group_1,user_0_2
3548,2004,21995,group_1,user_0_7
3550,2007,21426,group_1,user_0_8
3551,2009,20572,group_1,user_0_4
3552,2017,20448,group_1,user_0_5
3553,2042,21240,group_1,user_0_4
3554,2029,23436,group_1,user_0_6
3555,2013,20117,group_1,user_0_8
3556,2022,20714,group_1,user_0_7
3558,2035,20004,group_1,user_0_4
3559,2012,20605,group_1,user_0_5
3560,2036,20467,group_1,user_0_5
3561,2026,22046,group_1,user_0_3
3563,2049,20544,group_1,user_0_0
3566,2028,20179,group_1,user_0_7
3567,2039,20217,group_1,user_0_9
3568,2022,21875,group_1,user_0_7
3569,2008,22714,group_1,user_0_1
3570,2015,20895,group_1,user_0_3
3572,2028,20403,group_1,user_0_8
3573,2008,20426,group_1,user_0_5
3574,2039,21704,group_1,user_0_9
3576,2046,21364,group_1,user_0_0
3579,2019,21962,group_1,user_0_4
3581,2019,20970,group_1,user_0_7
3583,2009,23457,group_1,user_0_5
3584,2045,20312,group_1,user_0_4
3585,2004,21329,group_1,user_0_7
3586,2044,21152,group_1,user_0_5
3587,2007,20114,group_1,user_0_6
3590,2012,21812,group_1,user_0_5
3593,2021,20714,group_1,user_0_2
3594,2009,22252,group_1,user_0_5
3595,2009,21279,group_1,user_0_2
3596,2034,20262,group_1,user_0_8
3597,2003,20287,group_1,user_0_1
3598,2033,20706,group_1,user_0_1
3600,2016,22163,group_1,user_0_5
3601,2024,22741,group_1,user_0_5
3603,2001,20561,group_1,user_0_7
3606,2012,20902,group_1,user_0_1
3608,2001,21389,group_1,user_0_3
3609,2026,20852,group_1,user_0_7
3611,2028,20049,group_1,user_0_3
3612,2034,20306,group_1,user_0_3
3613,2002,20912,group_1,user_0_5
3614,2034,20087,group_1,user_0_8
3615,2038,25707,group_1,user_0_8
3616,2044,21274,group_1,user_0_0
3617,2032,20966,group_1,user_0_7
3618,2025,23755,group_1,user_0_1
3620,2008,20173,group_1,user_0_7
3621,2014,20387,group_1,user_0_6
3622,2001,22064,group_1,user_0_2
3627,2000,21852,group_1,user_0_4
3628,2048,20641,group_1,user_0_0
3631,2043,23539,group_1,user_0_4
3632,2021,20668,group_1,user_0_9
3634,2033,23252,group_1,user_0_5
3635,2012,21005,group_1,user_0_8
3638,2019,20493,group_1,user_0_0
3640,2012,20078,group_1,user_0_3
3642,2046,21015,group_1,user_0_7
3643,2011,20771,group_1,user_0_5
3644,2001,21039,group_1,user_0_6
3645,2005,20917,group_1,user_0_7
3646,2032,20329,group_1,user_0_5
3647,2029,22353,group_1,user_0_5
3648,2015,20184,group_1,user_0_8
3649,2012,22770,group_1,user_0_1
3650,2011,20128,group_1,user_0_3
3652,2012,21329,group_1,user_0_7
3654,2045,20101,group_1,user_0_4
3655,2022,21922,group_1,user_0_2
3660,2002,23064,group_1,user_0_2
3663,2034,20996,group_1,user_0_4
3664,2033,22098,group_1,user_0_5
3666,2038,28711,group_1,user_0_3
3670,2038,20357,group_1,user_0_9
3671,2016,21304,group_1,user_0_9
3673,2020,21837,group_1,user_0_3
3674,2023,20753,group_1,user_0_2
3675,2041,20903,group_1,user_0_5
3676,2014,20455,group_1,user_0_6
3679,2026,20595,group_1,user_0_8
3680,2019,21860,group_1,user_0_8
3682,2042,20629,group_1,user_0_4
3683,2040,22387,group_1,user_0_8
3686,2005,21966,group_1,user_0_1
3687,2045,21736,group_1,user_0_0
3689,2038,20032,group_1,user_0_5
3692,2038,22822,group_1,user_0_6
3698,2023,22605,group_1,user_0_3
3699,2048,20156,group_1,user_0_0
3702,2000,23435,group_1,user_0_1
3703,2041,25707,group_1,user_0_1
3704,2038,22109,group_1,user_0_0
3705,2033,23574,group_1,user_0_3
3706,2037,20933,group_1,user_0_3
3707,2015,20219,group_1,user_0_0
3708,2001,20175,group_1,user_0_2
3711,2018,22389,group_1,user_0_0
3712,2022,20740,group_1,user_0_6
3713,2044,21351,group_1,user_0_4
3715,2025,24642,group_1,user_0_0
3716,2035,22343,group_1,user_0_9
3718,2037,20145,group_1,user_0_9
3719,2032,21378,group_1,user_0_2
3720,2024,24515,group_1,user_0_0
3721,2026,22459,group_1,user_0_7
3722,2049,20131,group_1,user_0_2
3723,2031,22298,group_1,user_0_3
3724,2038,21099,group_1,user_0_1
3725,2031,21214,group_1,user_0_8
3728,2028,24360,group_1,user_0_4
3729,2035,24527,group_1,user_0_2
3731,2000,23030,group_1,user_0_0
3732,2003,21753,group_1,user_0_9
3734,2044,20679,group_1,user_0_3
3739,2006,20399,group_1,user_0_3
3741,2021,20223,group_1,user_0_9
3743,2022,20580,group_1,user_0_7
3745,2011,21086,group_1,user_0_9
3746,2032,20282,group_1,user_0_5
3748,2004,20995,group_1,user_0_4
3749,2038,21391,group_1,user_0_2
3751,2015,22890,group_1,user_0_4
3753,2023,20071,group_1,user_0_9
3754,2000,24740,group_1,user_0_9
3755,2029,20037,group_1,user_0_0
3757,2017,23099,group_1,user_0_5
3758,2030,21351,group_1,user_0_5
3759,2039,22026,group_1,user_0_6
3760,2003,20453,group_1,user_0_6
3761,2014,23438,group_1,user_0_7
3762,2035,21121,group_1,user_0_4
3764,2026,21183,group_1,user_0_4
3766,2044,21788,group_1,user_0_8
3767,2003,20006,group_1,user_0_0
3768,2015,23849,group_1,user_0_5
3769,2036,21357,group_1,user_0_5
3770,2048,22878,group_1,user_0_1
3776,2034,21720,group_1,user_0_6
3777,2001,21105,group_1,user_0_0
3778,2042,20714,group_1,user_0_5
3780,2016,22178,group_1,user_0_8
3781,2013,21464,group_1,user_0_0
3785,2013,23826,group_1,user_0_8
3787,2035,20942,group_1,user_0_8
3789,2009,22322,group_1,user_0_8
3791,2033,21052,group_1,user_0_7
3792,2002,20877,group_1,user_0_2
3795,2025,20370,group_1,user_0_7
3796,2034,20242,group_1,user_0_5
3797,2029,20534,group_1,user_0_9
3799,2032,20661,group_1,user_0_6
3801,2012,20429,group_1,user_0_1
3803,2009,21230,group_1,user_0_1
3805,2029,21099,group_1,user_0_3
3806,2035,20144,group_1,user_0_4
3807,2028,20572,group_1,user_0_9
3808,2005,22433,group_1,user_0_6
3809,2041,21383,group_1,user_0_3
3810,2001,20456,group_1,user_0_5
3811,2026,20021,group_1,user_0_2
3812,2020,22366,group_1,user_0_7
3813,2032,21371,group_1,user_0_0
3815,2002,22429,group_1,user_0_9
3817,2036,21003,group_1,user_0_4
3821,2004,20458,group_1,user_0_7
3822,2043,23114,group_1,user_0_3
3824,2035,21500,group_1,user_0_8
3825,2010,20648,group_1,user_0_3
3826,2028,25568,group_1,user_0_5
3827,2015,20059,group_1,user_0_5
3828,2047,21340,group_1,user_0_7
3830,2024,22550,group_1,user_0_2
3831,2044,24444,group_1,user_0_6
3832,2016,23676,group_1,user_0_9
3833,2038,20308,group_1,user_0_9
3834,2049,20770,group_1,user_0_2
3835,2018,20132,group_1,user_0_9
3836,2004,20036,group_1,user_0_9
3837,2017,20837,group_1,user_0_7
3839,2046,21129,group_1,user_0_8
3842,2035,20222,group_1,user_0_5
3843,2038,23436,group_1,user_0_6
3844,2048,20375,group_1,user_0_0
3845,2036,22588,group_1,user_0_2
3848,2009,20139,group_1,user_0_2
3849,2014,22848,group_1,user_0_8
3850,2020,24642,group_1,user_0_0
3851,2003,22065,group_1,user_0_2
3852,2005,28711,group_1,user_0_2
3854,2006,20703,group_1,user_0_5
3856,2003,23085,group_1,user_0_5
3858,2022,23758,group_1,user_0_2
3859,2039,20880,group_1,user_0_6
3863,2001,20940,group_1,user_0_1
3864,2028,20145,group_1,user_0_7
3867,2027,20867,group_1,user_0_8
3870,2033,21129,group_1,user_0_7
3873,2045,20274,group_1,user_0_5
3874,2031,20168,group_1,user_0_0
3875,2031,20375,group_1,user_0_2
3876,2023,21279,group_1,user_0_1
3878,2037,20397,group_1,user_0_1
3880,2043,20297,group_1,user_0_9
3882,2034,21062,group_1,user_0_0
3883,2042,22163,group_1,user_0_9
3886,2043,20675,group_1,user_0_1
3887,2003,20253,group_1,user_0_2
3888,2034,20114,group_1,user_0_2
3889,2019,21964,group_1,user_0_0
3893,2023,24360,group_1,user_0_1
3896,2016,20033,group_1,user_0_4
3898,2018,21043,group_1,user_0_4
3900,2016,22325,group_1,user_0_3
3901,2034,21426,group_1,user_0_0
3903,2008,22448,group_1,user_0_0
3905,2027,22263,group_1,user_0_8
3906,2023,20572,group_1,user_0_3
3908,2005,24142,group_1,user_0_9
3909,2033,21196,group_1,user_0_8
3913,2033,21594,group_1,user_0_2
3914,2013,20679,group_1,user_0_6
3918,2026,21965,group_1,user_0_6
3920,2031,20156,group_1,user_0_2
3923,2048,20541,group_1,user_0_1
3926,2010,20644,group_1,user_0_5
3929,2046,20210,group_1,user_0_5
3930,2045,20653,group_1,user_0_5
3931,2025,23310,group_1,user_0_9
3932,2025,23293,group_1,user_0_3
3933,2045,20895,group_1,user_0_0
3935,2037,20746,group_1,user_0_1
3936,2017,22564,group_1,user_0_1
3938,2007,20262,group_1,user_0_4
3939,2048,21045,group_1,user_0_8
3940,2010,20651,group_1,user_0_2
3942,2006,20189,group_1,user_0_2
3943,2011,21157,group_1,user_0_7
3944,2014,20151,group_1,user_0_1
3945,2045,20783,group_1,user_0_8
3947,2018,23815,group_1,user_0_0
3948,2000,27865,group_1,user_0_7
3950,2002,20959,group_1,user_0_6
3953,2036,22031,group_1,user_0_2
3954,2004,20626,group_1,user_0_5
3957,2049,21204,group_1,user_0_2
3958,2001,26422,group_1,user_0_6
3961,2012,21803,group_1,user_0_9
3962,2043,20348,group_1,user_0_1
3963,2030,20117,group_1,user_0_0
3964,2031,22394,group_1,user_0_1
3965,2030,20580,group_1,user_0_1
3967,2002,20130,group_1,user_0_1
3969,2030,21240,group_1,user_0_2
3970,2004,21172,group_1,user_0_8
3972,2040,20866,group_1,user_0_2
3975,2007,26392,group_1,user_0_3
3977,2000,22455,group_1,user_0_9
3979,2014,20359,group_1,user_0_8
3980,2021,25563,group_1,user_0_5
3982,2018,21197,group_1,user_0_9
3984,2024,20541,group_1,user_0_2
3985,2027,21241,group_1,user_0_1
3987,2039,22567,group_1,user_0_2
3989,2020,20804,group_1,user_0_8
3991,2039,23436,group_1,user_0_5
3992,2010,20613,group_1,user_0_2
3993,2016,27993,group_1,user_0_7
3994,2024,20053,group_1,user_0_8
3995,2036,21682,group_1,user_0_0
3996,2040,20192,group_1,user_0_1
3998,2028,23582,group_1,user_0_9
3999,2024,21226,group_1,user_0_5
4000,4019,40335,group_2,user_1_8
4001,4014,40638,group_2,user_1_4
4002,4009,41567,group_2,user_1_6
4003,4026,40023,group_2,user_1_5
4004,4000,41617,group_2,user_1_6
4005,4022,41291,group_2,user_1_1
4006,4049,40220,group_2,user_1_4
4007,4029,41041,group_2,user_1_3
4008,4030,40329,group_2,user_1_1
4009,4011,41486,group_2,user_1_6
4010,4018,40871,group_2,user_1_7
4011,4003,41076,group_2,user_1_8
4012,4020,40100,group_2,user_1_5
4013,4010,40441,group_2,user_1_6
4014,4044,40286,group_2,user_1_1
4015,4002,40526,group_2,user_1_3
4016,4010,40374,group_2,user_1_2
4017,4015,40054,group_2,user_1_9
4018,4008,40063,group_2,user_1_9
4019,4024,40014,group_2,user_1_9
4020,4043,41138,group_2,user_1_5
4021,4045,40146,group_2,user_1_6
4022,4027,40955,group_2,user_1_1
4023,4039,40006,group_2,user_1_9
4024,4010,40407,group_2,user_1_2
4025,4014,42294,group_2,user_1_6
4026,4043,40638,group_2,user_1_3
4027,4038,40994,group_2,user_1_1
4028,4013,40635,group_2,user_1_0
4029,4026,42556,group_2,user_1_0
4030,4010,43093,group_2,user_1_3
4031,4044,40382,group_2,user_1_5
4032,4037,40492,group_2,user_1_8
4033,4044,41121,group_2,user_1_6
4034,4037,41125,group_2,user_1_6
4035,4043,42386,group_2,user_1_6
4036,4042,40329,group_2,user_1_7
4037,4005,40275,group_2,user_1_8
4038,4018,40740,group_2,user_1_5
4039,4011,40932,group_2,user_1_9
4040,4000,40188,group_2,user_1_0
4041,4009,40189,group_2,user_1_6
4042,4046,40081,group_2,user_1_7
4043,4017,40788,group_2,user_1_5
4044,4026,40475,group_2,user_1_8
4045,4039,40994,group_2,user_1_5
4046,4017,41478,group_2,user_1_3
4047,4037,41180,group_2,user_1_3
