id,lingid,propid,value,group,creator,timestamp
12399,78,50,2,group_2,user_1_0,669
12400,62,54,0,group_2,user_1_0,327
12401,76,64,2,group_2,user_1_5,481
12402,62,65,3,group_2,user_1_5,491
12403,62,63,3,group_2,user_1_7,33
12404,79,65,1,group_2,user_1_3,968
12405,57,55,4,group_2,user_1_3,519
12406,52,55,4,group_2,user_1_0,528
12407,64,52,2,group_2,user_1_9,693
12408,78,67,3,group_2,user_1_1,177
12409,57,65,4,group_2,user_1_7,612
12410,52,51,2,group_2,user_1_5,198
12411,57,51,2,group_2,user_1_3,306
12412,76,52,4,group_2,user_1_1,448
12413,54,65,4,group_2,user_1_6,679
12414,76,54,0,group_2,user_1_9,941
12415,76,60,3,group_2,user_1_8,724
12416,64,61,1,group_2,user_1_4,539
12417,64,65,1,group_2,user_1_7,868
12418,79,58,4,group_2,user_1_4,677
12419,67,65,0,group_2,user_1_1,972
12420,72,43,0,group_2,user_1_3,388
12421,67,65,2,group_2,user_1_9,667
12422,76,62,3,group_2,user_1_0,283
12423,62,64,1,group_2,user_1_0,510
12424,54,54,1,group_2,user_1_0,376
12425,54,64,1,group_2,user_1_8,3
12426,62,43,3,group_2,user_1_8,161
12427,78,43,4,group_2,user_1_3,516
12428,76,54,1,group_2,user_1_8,315
12429,72,54,4,group_2,user_1_7,264
12430,62,62,2,group_2,user_1_6,350
12431,76,51,1,group_2,user_1_4,724
12432,79,51,3,group_2,user_1_3,725
12433,79,58,2,group_2,user_1_9,972
12434,62,61,2,group_2,user_1_0,749
12435,78,62,1,group_2,user_1_0,907
12436,62,55,1,group_2,user_1_1,525
12437,57,54,0,group_2,user_1_6,709
12438,54,54,2,group_2,user_1_6,495
12439,52,65,1,group_2,user_1_2,408
12440,79,43,3,group_2,user_1_0,82
12441,78,65,0,group_2,user_1_9,159
12442,79,64,1,group_2,user_1_4,478
12443,64,63,3,group_2,user_1_7,774
12444,52,62,1,group_2,user_1_7,162
12445,78,50,3,group_2,user_1_4,777
12446,64,60,4,group_2,user_1_4,127
12447,54,65,4,group_2,user_1_7,744
12448,54,54,2,group_2,user_1_3,323
12449,57,43,2,group_2,user_1_7,161
12450,64,43,3,group_2,user_1_3,356
12451,62,65,0,group_2,user_1_4,699
12452,78,50,0,group_2,user_1_8,673
12453,64,52,4,group_2,user_1_5,626
12454,67,64,0,group_2,user_1_7,164
12455,52,62,1,group_2,user_1_4,205
12456,54,54,4,group_2,user_1_3,975
12457,79,55,0,group_2,user_1_7,412
12458,57,61,4,group_2,user_1_5,974
12459,54,60,0,group_2,user_1_1,189
12460,52,50,4,group_2,user_1_3,967
12461,76,61,1,group_2,user_1_7,617
12462,52,50,0,group_2,user_1_5,853
12463,76,50,2,group_2,user_1_0,301
12464,67,54,1,group_2,user_1_1,757
12465,64,55,4,group_2,user_1_1,759
12466,52,54,0,group_2,user_1_2,131
12467,52,52,4,group_2,user_1_1,88
12468,67,62,0,group_2,user_1_7,184
12469,79,55,1,group_2,user_1_9,39
12470,57,58,4,group_2,user_1_3,869
12471,62,52,1,group_2,user_1_5,679
12472,52,52,0,group_2,user_1_3,944
12473,67,52,3,group_2,user_1_5,389
12474,64,60,1,group_2,user_1_6,174
12475,57,62,4,group_2,user_1_0,740
12476,76,64,0,group_2,user_1_1,725
12477,67,63,3,group_2,user_1_3,342
12478,54,61,2,group_2,user_1_3,561
12479,62,51,4,group_2,user_1_1,194
12480,57,55,0,group_2,user_1_2,346
12481,52,51,2,group_2,user_1_1,968
12482,72,51,3,group_2,user_1_5,150
12483,52,65,4,group_2,user_1_7,326
12484,64,64,4,group_2,user_1_4,839
12485,78,63,3,group_2,user_1_9,490
12486,52,52,1,group_2,user_1_0,563
12487,76,52,3,group_2,user_1_1,582
12488,67,54,4,group_2,user_1_8,727
12489,54,65,1,group_2,user_1_6,628
12490,67,62,4,group_2,user_1_1,362
12491,54,65,1,group_2,user_1_8,320
12492,78,62,2,group_2,user_1_4,308
12493,64,60,3,group_2,user_1_4,170
12494,76,43,1,group_2,user_1_0,518
12495,79,61,0,group_2,user_1_9,648
12496,57,64,1,group_2,user_1_8,964
12497,78,51,0,group_2,user_1_3,721
12498,76,58,0,group_2,user_1_6,773
12499,64,61,1,group_2,user_1_7,38
12500,54,62,0,group_2,user_1_3,41
12501,52,58,3,group_2,user_1_3,612
12502,57,58,2,group_2,user_1_4,362
12503,62,67,1,group_2,user_1_4,101
12504,78,65,2,group_2,user_1_5,788
12505,54,67,2,group_2,user_1_7,8
12506,79,50,1,group_2,user_1_2,949
12507,67,62,2,group_2,user_1_1,638
12508,57,54,2,group_2,user_1_4,563
12509,52,50,0,group_2,user_1_8,835
12510,54,52,1,group_2,user_1_3,312
12511,64,55,1,group_2,user_1_3,978
12512,67,52,4,group_2,user_1_0,98
12513,54,67,1,group_2,user_1_8,8
12514,79,55,2,group_2,user_1_7,26
12515,67,54,3,group_2,user_1_5,48
12516,72,67,3,group_2,user_1_6,575
12517,76,62,0,group_2,user_1_1,828
12518,76,63,2,group_2,user_1_6,879
12519,64,55,3,group_2,user_1_5,999
12520,64,51,0,group_2,user_1_3,359
12521,57,60,3,group_2,user_1_0,750
12522,64,50,0,group_2,user_1_1,241
12523,62,52,0,group_2,user_1_1,595
12524,78,61,4,group_2,user_1_9,288
12525,62,61,0,group_2,user_1_0,391
12526,78,62,4,group_2,user_1_8,495
12527,54,64,1,group_2,user_1_9,295
12528,52,63,2,group_2,user_1_4,224
12529,76,63,3,group_2,user_1_1,147
12530,72,52,4,group_2,user_1_3,999
12531,64,52,0,group_2,user_1_0,729
12532,52,62,0,group_2,user_1_9,854
12533,62,51,3,group_2,user_1_7,713
12534,79,51,3,group_2,user_1_2,400
12535,72,50,4,group_2,user_1_1,147
12536,57,62,0,group_2,user_1_4,860
12537,52,60,3,group_2,user_1_9,256
12538,78,52,2,group_2,user_1_8,730
12539,54,67,1,group_2,user_1_8,810
12540,57,63,1,group_2,user_1_1,995
12541,62,67,1,group_2,user_1_9,120
12542,67,63,0,group_2,user_1_9,884
12543,76,50,4,group_2,user_1_0,827
12544,67,58,2,group_2,user_1_9,366
12545,52,52,2,group_2,user_1_8,138
12546,62,50,0,group_2,user_1_0,189
12547,67,60,2,group_2,user_1_2,139
12548,62,50,2,group_2,user_1_7,248
12549,64,61,4,group_2,user_1_8,321
12550,62,67,0,group_2,user_1_4,367
12551,64,43,4,group_2,user_1_2,420
12552,67,51,1,group_2,user_1_0,525
12553,76,61,1,group_2,user_1_7,162
12554,76,64,2,group_2,user_1_9,658
12555,62,51,0,group_2,user_1_8,741
12556,52,67,2,group_2,user_1_8,592
12557,78,43,2,group_2,user_1_4,79
12558,57,51,0,group_2,user_1_8,127
12559,64,63,2,group_2,user_1_0,941
12560,78,60,4,group_2,user_1_0,423
12561,57,55,3,group_2,user_1_0,66
12562,54,61,0,group_2,user_1_5,181
12563,79,54,2,group_2,user_1_0,867
12564,76,65,0,group_2,user_1_3,950
12565,79,63,1,group_2,user_1_7,618
12566,54,64,4,group_2,user_1_9,191
12567,52,61,0,group_2,user_1_1,709
12568,67,60,0,group_2,user_1_6,531
12569,52,62,2,group_2,user_1_6,255
12570,78,58,0,group_2,user_1_8,539
12571,62,62,2,group_2,user_1_3,851
12572,54,43,3,group_2,user_1_7,392
12573,76,63,2,group_2,user_1_9,19
12574,62,51,3,group_2,user_1_3,678
12575,57,63,0,group_2,user_1_9,801
12576,54,63,4,group_2,user_1_7,302
12577,67,55,3,group_2,user_1_0,638
12578,64,55,4,group_2,user_1_5,556
12579,62,61,0,group_2,user_1_4,335
12580,67,62,2,group_2,user_1_1,371
12581,52,55,2,group_2,user_1_3,898
12582,62,58,1,group_2,user_1_3,915
12583,72,65,4,group_2,user_1_6,807
12584,72,58,4,group_2,user_1_1,791
12585,76,54,3,group_2,user_1_9,725
12586,78,62,0,group_2,user_1_0,391
12587,67,55,0,group_2,user_1_7,491
12588,72,61,1,group_2,user_1_9,199
12589,57,43,0,group_2,user_1_0,710
12590,64,55,2,group_2,user_1_0,23
12591,76,50,0,group_2,user_1_0,131
12592,79,60,2,group_2,user_1_2,388
12593,78,51,3,group_2,user_1_3,261
12594,78,58,0,group_2,user_1_6,791
12595,67,55,1,group_2,user_1_6,773
12596,64,65,3,group_2,user_1_5,141
12597,72,67,1,group_2,user_1_1,312
12598,79,62,0,group_2,user_1_1,93
12599,54,43,2,group_2,user_1_1,842
12600,79,51,0,group_2,user_1_6,36
12601,52,54,1,group_2,user_1_7,614
12602,52,58,1,group_2,user_1_2,369
12603,76,43,4,group_2,user_1_4,558
12604,62,50,3,group_2,user_1_8,997
12605,62,61,4,group_2,user_1_4,590
12606,72,67,1,group_2,user_1_0,144
12607,78,64,4,group_2,user_1_0,957
12608,72,63,2,group_2,user_1_6,379
12609,54,67,0,group_2,user_1_1,280
12610,54,52,0,group_2,user_1_0,349
12611,64,58,3,group_2,user_1_4,159
12612,57,61,4,group_2,user_1_7,323
12613,76,67,4,group_2,user_1_2,216
12614,62,64,0,group_2,user_1_6,724
12615,62,54,4,group_2,user_1_8,404
12616,72,51,3,group_2,user_1_2,939
12617,64,67,3,group_2,user_1_8,69
12618,72,54,0,group_2,user_1_1,46
12619,64,50,1,group_2,user_1_4,542
12620,62,64,3,group_2,user_1_8,270
12621,76,64,1,group_2,user_1_4,511
12622,64,51,2,group_2,user_1_8,957
12623,54,58,2,group_2,user_1_7,412
12624,72,62,2,group_2,user_1_8,930
12625,72,54,0,group_2,user_1_2,814
12626,67,60,1,group_2,user_1_9,857
12627,62,62,4,group_2,user_1_7,816
12628,57,43,4,group_2,user_1_0,377
12629,72,65,4,group_2,user_1_8,840
12630,62,50,0,group_2,user_1_5,733
12631,52,58,0,group_2,user_1_2,211
12632,72,67,0,group_2,user_1_9,467
12633,79,65,2,group_2,user_1_4,347
12634,78,54,4,group_2,user_1_2,832
12635,78,52,4,group_2,user_1_9,16
12636,79,61,1,group_2,user_1_4,501
12637,72,64,3,group_2,user_1_8,365
12638,62,50,3,group_2,user_1_3,954
12639,79,62,1,group_2,user_1_5,348
12640,52,51,2,group_2,user_1_4,53
12641,64,54,3,group_2,user_1_2,59
12642,67,64,1,group_2,user_1_2,780
12643,78,54,0,group_2,user_1_7,575
12644,67,63,0,group_2,user_1_0,167
12645,72,54,0,group_2,user_1_9,205
12646,72,55,2,group_2,user_1_2,905
12647,52,63,3,group_2,user_1_1,114
12648,52,65,4,group_2,user_1_6,21
12649,64,63,4,group_2,user_1_7,531
12650,64,63,2,group_2,user_1_1,639
12651,62,58,1,group_2,user_1_8,314
12652,64,64,2,group_2,user_1_0,565
12653,76,58,2,group_2,user_1_6,58
12654,67,58,2,group_2,user_1_6,173
12655,64,58,0,group_2,user_1_8,903
12656,62,67,0,group_2,user_1_8,936
12657,62,62,2,group_2,user_1_7,164
12658,67,52,4,group_2,user_1_7,714
12659,54,43,4,group_2,user_1_9,212
12660,54,63,0,group_2,user_1_2,653
12661,76,51,3,group_2,user_1_0,83
12662,62,54,3,group_2,user_1_8,786
12663,79,60,2,group_2,user_1_6,29
12664,67,64,3,group_2,user_1_6,620
12665,62,58,2,group_2,user_1_5,947
12666,54,65,4,group_2,user_1_5,139
12667,52,63,2,group_2,user_1_2,296
12668,52,51,1,group_2,user_1_1,816
12669,67,62,0,group_2,user_1_6,314
12670,78,61,4,group_2,user_1_6,680
12671,52,67,0,group_2,user_1_5,748
12672,54,52,4,group_2,user_1_0,401
12673,64,64,3,group_2,user_1_9,386
12674,72,64,4,group_2,user_1_7,343
12675,79,55,4,group_2,user_1_4,784
12676,62,67,3,group_2,user_1_1,998
12677,79,67,3,group_2,user_1_4,318
12678,64,55,2,group_2,user_1_9,842
12679,57,64,0,group_2,user_1_8,186
12680,62,61,0,group_2,user_1_7,815
12681,62,51,1,group_2,user_1_0,105
12682,78,54,3,group_2,user_1_0,716
12683,64,54,1,group_2,user_1_3,426
12684,54,60,4,group_2,user_1_7,218
12685,78,43,2,group_2,user_1_8,244
12686,52,58,0,group_2,user_1_9,914
12687,57,64,0,group_2,user_1_8,555
12688,72,55,4,group_2,user_1_6,701
12689,64,63,1,group_2,user_1_3,246
12690,54,51,3,group_2,user_1_2,636
12691,79,64,4,group_2,user_1_0,98
12692,67,62,2,group_2,user_1_6,165
12693,72,65,4,group_2,user_1_0,672
12694,67,63,4,group_2,user_1_2,448
12695,78,55,0,group_2,user_1_1,542
12696,67,61,2,group_2,user_1_0,701
12697,76,51,0,group_2,user_1_8,905
12698,78,55,2,group_2,user_1_9,595
12699,72,52,3,group_2,user_1_3,387
12700,78,62,0,group_2,user_1_4,818
12701,54,67,0,group_2,user_1_8,995
12702,67,58,0,group_2,user_1_8,10
12703,78,52,4,group_2,user_1_5,990
12704,79,50,4,group_2,user_1_4,540
12705,57,67,0,group_2,user_1_8,747
12706,62,65,3,group_2,user_1_3,755
12707,62,54,0,group_2,user_1_8,312
12708,79,65,0,group_2,user_1_2,929
12709,67,67,3,group_2,user_1_6,864
12710,78,58,2,group_2,user_1_8,590
12711,54,61,2,group_2,user_1_1,882
12712,64,50,1,group_2,user_1_7,561
12713,76,43,0,group_2,user_1_8,767
12714,67,61,0,group_2,user_1_8,469
12715,79,52,0,group_2,user_1_8,312
12716,76,67,0,group_2,user_1_1,985
12717,57,54,1,group_2,user_1_0,556
12718,72,67,0,group_2,user_1_7,58
12719,72,63,1,group_2,user_1_2,642
12720,52,64,2,group_2,user_1_6,709
12721,76,63,1,group_2,user_1_7,645
12722,54,54,4,group_2,user_1_8,27
12723,72,67,1,group_2,user_1_8,428
12724,79,61,1,group_2,user_1_9,502
12725,57,63,2,group_2,user_1_8,152
12726,52,54,1,group_2,user_1_6,96
12727,57,64,4,group_2,user_1_3,112
12728,64,54,0,group_2,user_1_1,840
12729,76,61,2,group_2,user_1_9,649
12730,57,61,2,group_2,user_1_3,229
12731,79,63,0,group_2,user_1_0,5
12732,64,52,3,group_2,user_1_3,516
12733,52,65,0,group_2,user_1_4,889
12734,67,60,1,group_2,user_1_1,433
12735,78,61,1,group_2,user_1_7,631
12736,67,63,2,group_2,user_1_4,16
12737,57,43,0,group_2,user_1_2,903
12738,67,52,0,group_2,user_1_4,66
12739,76,64,3,group_2,user_1_8,647
12740,79,54,2,group_2,user_1_7,481
12741,52,54,4,group_2,user_1_3,973
12742,64,54,2,group_2,user_1_3,935
12743,72,43,2,group_2,user_1_7,710
12744,78,61,3,group_2,user_1_9,203
12745,76,63,0,group_2,user_1_1,761
12746,52,52,1,group_2,user_1_5,889
12747,79,62,4,group_2,user_1_4,733
12748,64,43,0,group_2,user_1_6,417
12749,54,67,1,group_2,user_1_1,539
12750,79,62,4,group_2,user_1_5,774
12751,64,60,4,group_2,user_1_1,514
12752,76,43,1,group_2,user_1_6,903
12753,57,51,3,group_2,user_1_9,106
12754,52,63,3,group_2,user_1_7,747
12755,57,67,2,group_2,user_1_1,8
12756,79,58,3,group_2,user_1_5,585
12757,52,61,0,group_2,user_1_5,37
12758,54,65,4,group_2,user_1_0,532
12759,76,54,2,group_2,user_1_9,807
12760,67,50,1,group_2,user_1_4,389
12761,52,55,0,group_2,user_1_6,42
12762,57,64,2,group_2,user_1_7,184
12763,64,43,0,group_2,user_1_2,590
12764,79,62,4,group_2,user_1_5,74
12765,64,65,4,group_2,user_1_7,389
12766,67,64,1,group_2,user_1_1,686
12767,54,58,4,group_2,user_1_1,990
12768,57,43,4,group_2,user_1_8,292
12769,52,67,1,group_2,user_1_2,793
12770,76,64,0,group_2,user_1_1,635
12771,52,50,0,group_2,user_1_2,136
12772,79,62,4,group_2,user_1_8,130
12773,79,52,0,group_2,user_1_4,637
12774,62,64,1,group_2,user_1_2,565
12775,62,52,1,group_2,user_1_9,463
12776,76,63,2,group_2,user_1_2,638
12777,78,64,3,group_2,user_1_9,219
12778,72,62,3,group_2,user_1_4,339
12779,64,58,3,group_2,user_1_0,841
12780,79,65,1,group_2,user_1_0,457
12781,67,67,4,group_2,user_1_5,181
12782,76,51,1,group_2,user_1_1,109
12783,76,55,2,group_2,user_1_2,457
12784,62,67,1,group_2,user_1_0,432
12785,57,43,4,group_2,user_1_8,386
12786,78,55,4,group_2,user_1_9,982
12787,64,64,4,group_2,user_1_9,270
12788,64,64,4,group_2,user_1_5,989
12789,62,54,3,group_2,user_1_1,18
12790,67,65,0,group_2,user_1_3,32
12791,72,50,0,group_2,user_1_7,993
12792,64,55,0,group_2,user_1_5,553
12793,67,62,3,group_2,user_1_5,436
12794,54,64,3,group_2,user_1_4,908
12795,72,50,3,group_2,user_1_7,133
12796,79,55,3,group_2,user_1_7,526
12797,76,43,3,group_2,user_1_9,996
12798,76,55,2,group_2,user_1_7,704
12799,57,60,0,group_2,user_1_5,371
12800,72,61,0,group_2,user_1_6,652
12801,79,65,0,group_2,user_1_9,711
12802,72,60,4,group_2,user_1_7,219
12803,62,62,3,group_2,user_1_1,802
12804,64,58,1,group_2,user_1_1,107
12805,79,55,4,group_2,user_1_2,224
12806,78,58,2,group_2,user_1_5,243
12807,78,64,0,group_2,user_1_7,553
12808,67,54,4,group_2,user_1_1,818
12809,54,43,0,group_2,user_1_9,136
12810,62,61,2,group_2,user_1_0,275
12811,78,50,3,group_2,user_1_3,402
12812,57,67,4,group_2,user_1_7,130
12813,76,61,1,group_2,user_1_3,139
12814,57,60,2,group_2,user_1_6,824
12815,79,63,3,group_2,user_1_2,586
12816,72,64,1,group_2,user_1_0,648
12817,76,62,3,group_2,user_1_0,522
12818,76,43,1,group_2,user_1_7,650
12819,57,64,2,group_2,user_1_8,519
12820,64,60,0,group_2,user_1_7,524
12821,72,62,4,group_2,user_1_3,294
12822,72,62,1,group_2,user_1_3,202
12823,79,65,4,group_2,user_1_3,443
12824,54,43,0,group_2,user_1_4,846
12825,76,43,3,group_2,user_1_9,753
12826,64,43,0,group_2,user_1_9,67
12827,64,60,4,group_2,user_1_3,359
12828,64,62,3,group_2,user_1_1,276
12829,76,58,4,group_2,user_1_9,950
12830,67,52,0,group_2,user_1_7,334
12831,62,55,2,group_2,user_1_6,7
12832,67,67,1,group_2,user_1_5,133
12833,52,50,0,group_2,user_1_7,108
12834,62,43,1,group_2,user_1_7,157
12835,64,58,3,group_2,user_1_2,990
12836,54,55,3,group_2,user_1_0,641
12837,62,63,0,group_2,user_1_5,493
12838,67,52,4,group_2,user_1_0,183
12839,54,52,0,group_2,user_1_3,184
12840,78,62,1,group_2,user_1_3,598
12841,72,54,3,group_2,user_1_7,99
12842,79,64,3,group_2,user_1_9,245
12843,62,50,1,group_2,user_1_3,15
12844,79,43,2,group_2,user_1_2,642
12845,57,55,4,group_2,user_1_8,942
12846,67,61,4,group_2,user_1_6,649
12847,72,55,1,group_2,user_1_3,829
12848,62,50,0,group_2,user_1_8,624
12849,54,62,3,group_2,user_1_6,747
12850,64,43,3,group_2,user_1_0,788
12851,52,67,0,group_2,user_1_7,906
12852,76,51,4,group_2,user_1_6,610
12853,79,63,4,group_2,user_1_1,99
12854,78,64,2,group_2,user_1_8,60
12855,64,65,2,group_2,user_1_0,355
12856,72,60,0,group_2,user_1_9,333
12857,76,62,1,group_2,user_1_2,534
12858,57,67,3,group_2,user_1_8,697
12859,67,63,2,group_2,user_1_7,973
12860,76,60,3,group_2,user_1_6,203
12861,62,65,2,group_2,user_1_4,528
12862,76,55,3,group_2,user_1_8,182
12863,52,55,0,group_2,user_1_1,477
12864,76,55,0,group_2,user_1_1,314
12865,52,43,3,group_2,user_1_2,348
12866,57,65,2,group_2,user_1_8,763
12867,62,43,4,group_2,user_1_8,233
12868,76,65,1,group_2,user_1_5,304
12869,64,52,0,group_2,user_1_1,270
12870,72,60,2,group_2,user_1_0,794
12871,78,54,4,group_2,user_1_7,938
12872,72,50,0,group_2,user_1_4,935
12873,78,62,1,group_2,user_1_7,621
12874,62,61,3,group_2,user_1_1,524
12875,62,61,2,group_2,user_1_6,20
12876,78,58,1,group_2,user_1_6,480
12877,52,61,4,group_2,user_1_6,167
12878,79,61,2,group_2,user_1_8,437
12879,64,54,4,group_2,user_1_6,172
12880,57,50,1,group_2,user_1_7,664
12881,54,65,4,group_2,user_1_3,216
12882,72,43,1,group_2,user_1_3,260
12883,54,64,1,group_2,user_1_2,341
12884,54,61,1,group_2,user_1_2,993
12885,62,62,2,group_2,user_1_1,560
12886,57,51,0,group_2,user_1_0,325
12887,78,54,2,group_2,user_1_7,999
12888,52,60,1,group_2,user_1_8,24
12889,72,54,0,group_2,user_1_6,339
12890,52,63,2,group_2,user_1_2,441
12891,72,55,3,group_2,user_1_9,658
12892,64,51,4,group_2,user_1_1,599
12893,78,58,0,group_2,user_1_2,651
12894,57,51,3,group_2,user_1_8,463
12895,78,43,2,group_2,user_1_5,227
12896,76,58,1,group_2,user_1_9,964
12897,79,58,4,group_2,user_1_3,18
12898,62,60,2,group_2,user_1_8,362
12899,57,64,1,group_2,user_1_7,439
12900,52,54,1,group_2,user_1_8,796
12901,78,43,2,group_2,user_1_3,629
12902,52,63,4,group_2,user_1_3,660
12903,62,60,4,group_2,user_1_5,87
12904,72,54,1,group_2,user_1_4,589
12905,67,43,1,group_2,user_1_1,81
12906,57,43,4,group_2,user_1_7,650
12907,62,62,3,group_2,user_1_8,707
12908,79,52,4,group_2,user_1_0,736
12909,64,58,2,group_2,user_1_1,357
12910,54,55,2,group_2,user_1_6,960
12911,62,50,3,group_2,user_1_3,306
12912,54,60,4,group_2,user_1_9,895
12913,52,60,3,group_2,user_1_1,211
12914,64,61,2,group_2,user_1_9,440
12915,62,43,3,group_2,user_1_7,414
12916,76,55,0,group_2,user_1_0,226
12917,67,62,4,group_2,user_1_9,829
12918,76,52,3,group_2,user_1_1,952
12919,79,67,0,group_2,user_1_5,63
12920,57,61,4,group_2,user_1_7,484
12921,52,55,3,group_2,user_1_1,635
12922,79,55,0,group_2,user_1_0,678
12923,67,54,2,group_2,user_1_1,282
12924,52,51,2,group_2,user_1_9,755
12925,64,62,2,group_2,user_1_4,746
12926,67,52,0,group_2,user_1_1,838
12927,79,67,2,group_2,user_1_0,205
12928,72,54,1,group_2,user_1_0,667
12929,78,63,0,group_2,user_1_7,174
12930,78,63,2,group_2,user_1_9,364
12931,78,51,1,group_2,user_1_2,806
12932,67,65,0,group_2,user_1_1,107
12933,78,51,3,group_2,user_1_2,140
12934,54,65,2,group_2,user_1_5,836
12935,64,60,3,group_2,user_1_3,24
12936,72,54,0,group_2,user_1_0,193
12937,79,62,3,group_2,user_1_8,374
12938,52,67,3,group_2,user_1_2,496
12939,52,43,0,group_2,user_1_6,289
12940,67,51,4,group_2,user_1_1,984
12941,76,43,0,group_2,user_1_9,354
12942,72,60,1,group_2,user_1_1,744
12943,72,54,2,group_2,user_1_9,418
12944,72,43,4,group_2,user_1_9,177
12945,62,64,2,group_2,user_1_6,230
12946,54,50,0,group_2,user_1_3,974
12947,64,51,1,group_2,user_1_4,349
12948,62,50,2,group_2,user_1_8,950
12949,76,52,1,group_2,user_1_5,691
12950,76,54,0,group_2,user_1_8,476
12951,62,54,2,group_2,user_1_4,384
12952,57,67,0,group_2,user_1_5,505
12953,62,51,0,group_2,user_1_8,273
12954,64,60,0,group_2,user_1_4,535
12955,62,65,2,group_2,user_1_2,584
12956,52,51,0,group_2,user_1_3,260
12957,79,64,0,group_2,user_1_8,552
12958,79,50,2,group_2,user_1_3,176
12959,64,54,1,group_2,user_1_6,476
12960,78,51,1,group_2,user_1_7,669
12961,72,65,1,group_2,user_1_7,309
12962,78,50,2,group_2,user_1_2,141
12963,52,52,1,group_2,user_1_6,521
12964,72,65,0,group_2,user_1_3,541
12965,79,62,1,group_2,user_1_4,102
12966,76,51,1,group_2,user_1_3,851
12967,57,67,2,group_2,user_1_0,800
12968,52,64,4,group_2,user_1_4,309
12969,67,50,4,group_2,user_1_7,964
12970,67,43,0,group_2,user_1_1,246
12971,72,62,1,group_2,user_1_2,517
12972,52,43,4,group_2,user_1_2,75
12973,79,50,0,group_2,user_1_5,942
12974,62,61,3,group_2,user_1_3,622
12975,62,61,0,group_2,user_1_7,827
12976,78,52,3,group_2,user_1_7,379
12977,64,64,0,group_2,user_1_2,417
12978,54,51,4,group_2,user_1_1,910
12979,67,61,2,group_2,user_1_6,854
12980,72,58,1,group_2,user_1_2,39
12981,67,54,0,group_2,user_1_3,770
12982,52,61,2,group_2,user_1_7,400
12983,76,54,1,group_2,user_1_4,494
12984,62,63,0,group_2,user_1_1,750
12985,64,64,4,group_2,user_1_6,658
12986,54,62,4,group_2,user_1_3,476
12987,54,52,3,group_2,user_1_3,990
12988,79,62,3,group_2,user_1_3,184
12989,76,58,0,group_2,user_1_1,825
12990,67,55,0,group_2,user_1_4,22
12991,79,50,4,group_2,user_1_3,485
12992,67,61,1,group_2,user_1_3,326
12993,54,61,4,group_2,user_1_8,894
12994,57,51,4,group_2,user_1_7,899
12995,78,54,1,group_2,user_1_3,987
12996,54,62,1,group_2,user_1_4,914
12997,54,51,3,group_2,user_1_7,327
12998,62,63,0,group_2,user_1_5,505
12999,64,61,4,group_2,user_1_7,818
13000,76,60,0,group_2,user_1_3,341
13001,52,43,2,group_2,user_1_6,497
13002,62,63,0,group_2,user_1_4,385
13003,54,65,0,group_2,user_1_1,908
13004,62,50,2,group_2,user_1_6,388
13005,78,52,4,group_2,user_1_1,862
13006,78,61,4,group_2,user_1_9,653
13007,78,67,4,group_2,user_1_4,184
13008,54,58,3,group_2,user_1_0,381
13009,52,55,1,group_2,user_1_0,264
13010,72,61,1,group_2,user_1_4,24
13011,64,52,2,group_2,user_1_1,963
13012,76,64,0,group_2,user_1_9,565
13013,54,60,1,group_2,user_1_9,222
13014,72,67,4,group_2,user_1_4,63
13015,72,65,0,group_2,user_1_1,719
13016,64,52,3,group_2,user_1_3,556
13017,76,55,3,group_2,user_1_6,492
13018,52,55,3,group_2,user_1_7,742
13019,72,50,4,group_2,user_1_5,291
13020,72,60,2,group_2,user_1_3,804
13021,52,65,4,group_2,user_1_1,662
13022,52,50,2,group_2,user_1_0,991
13023,78,55,3,group_2,user_1_7,235
13024,78,67,1,group_2,user_1_9,497
13025,76,54,4,group_2,user_1_6,735
13026,78,63,1,group_2,user_1_5,913
13027,57,52,0,group_2,user_1_8,198
13028,57,63,1,group_2,user_1_2,482
13029,57,58,3,group_2,user_1_2,754
13030,57,51,3,group_2,user_1_9,760
13031,64,58,3,group_2,user_1_9,276
13032,64,61,4,group_2,user_1_1,974
13033,76,55,3,group_2,user_1_9,142
13034,76,63,0,group_2,user_1_6,921
13035,54,43,1,group_2,user_1_6,563
13036,57,51,1,group_2,user_1_1,308
13037,62,61,0,group_2,user_1_8,743
13038,72,54,3,group_2,user_1_9,822
13039,64,65,1,group_2,user_1_6,587
13040,57,43,3,group_2,user_1_0,391
13041,54,63,4,group_2,user_1_9,680
13042,64,67,2,group_2,user_1_1,726
13043,54,63,2,group_2,user_1_9,458
13044,57,64,1,group_2,user_1_8,352
13045,67,58,2,group_2,user_1_8,535
13046,72,54,0,group_2,user_1_7,744
13047,62,51,0,group_2,user_1_4,99
13048,64,65,0,group_2,user_1_2,700
13049,76,63,4,group_2,user_1_2,126
13050,78,51,2,group_2,user_1_0,561
13051,76,51,3,group_2,user_1_2,673
13052,57,58,2,group_2,user_1_9,503
13053,78,64,2,group_2,user_1_0,989
13054,76,65,2,group_2,user_1_7,961
13055,54,58,4,group_2,user_1_0,158
13056,72,51,0,group_2,user_1_5,893
13057,52,51,1,group_2,user_1_9,853
13058,52,62,2,group_2,user_1_2,907
13059,57,54,3,group_2,user_1_4,49
13060,72,61,3,group_2,user_1_0,693
13061,54,55,1,group_2,user_1_1,85
13062,79,63,4,group_2,user_1_2,721
13063,78,54,2,group_2,user_1_1,716
