id,lingid,propid,value,group,creator,timestamp
5587,24,19,2,group_2,user_1_5,671
5588,41,11,4,group_2,user_1_7,583
5589,36,19,3,group_2,user_1_8,265
5590,41,19,1,group_2,user_1_0,113
5591,46,23,3,group_2,user_1_5,885
5592,3,8,4,group_2,user_1_9,144
5593,28,21,4,group_2,user_1_9,847
5594,46,11,4,group_2,user_1_8,612
5595,33,8,2,group_2,user_1_9,972
5596,43,18,4,group_2,user_1_7,104
5597,24,18,3,group_2,user_1_2,717
5598,32,18,2,group_2,user_1_8,742
5599,43,5,3,group_2,user_1_1,730
5600,36,18,2,group_2,user_1_8,78
5601,5,8,0,group_2,user_1_6,863
5602,20,5,0,group_2,user_1_2,509
5603,8,5,4,group_2,user_1_8,966
5604,26,11,0,group_2,user_1_1,212
5605,46,28,2,group_2,user_1_7,295
5606,20,23,4,group_2,user_1_2,384
5607,4,5,2,group_2,user_1_2,453
5608,41,18,2,group_2,user_1_3,113
5609,43,28,0,group_2,user_1_7,537
5610,28,11,1,group_2,user_1_5,461
5611,25,18,1,group_2,user_1_6,414
5612,43,6,1,group_2,user_1_1,664
5613,5,11,1,group_2,user_1_9,668
5614,46,18,0,group_2,user_1_1,874
5615,33,19,2,group_2,user_1_2,826
5616,26,18,2,group_2,user_1_6,195
5617,33,6,3,group_2,user_1_4,927
5618,2,28,1,group_2,user_1_1,296
5619,43,21,4,group_2,user_1_8,785
5620,41,28,0,group_2,user_1_2,18
5621,2,11,4,group_2,user_1_5,801
5622,25,19,0,group_2,user_1_4,48
5623,20,11,3,group_2,user_1_1,60
5624,41,5,3,group_2,user_1_8,459
5625,5,19,4,group_2,user_1_4,698
5626,26,8,3,group_2,user_1_3,775
5627,26,28,1,group_2,user_1_4,405
5628,36,23,4,group_2,user_1_2,901
5629,26,18,4,group_2,user_1_7,425
5630,36,8,0,group_2,user_1_9,537
5631,8,19,4,group_2,user_1_0,301
5632,5,23,4,group_2,user_1_1,629
5633,4,18,4,group_2,user_1_5,500
5634,8,11,0,group_2,user_1_5,862
5635,41,28,2,group_2,user_1_3,534
5636,2,8,3,group_2,user_1_9,252
5637,3,11,3,group_2,user_1_1,782
5638,33,5,3,group_2,user_1_8,107
5639,36,18,0,group_2,user_1_3,594
5640,25,8,0,group_2,user_1_9,760
5641,25,11,0,group_2,user_1_9,457
5642,5,6,0,group_2,user_1_0,610
5643,24,5,0,group_2,user_1_9,513
5644,8,18,1,group_2,user_1_7,453
5645,46,11,0,group_2,user_1_8,449
5646,8,5,2,group_2,user_1_1,975
5647,8,6,1,group_2,user_1_4,640
5648,41,5,4,group_2,user_1_8,74
5649,43,21,3,group_2,user_1_5,728
5650,33,11,4,group_2,user_1_5,967
5651,4,19,2,group_2,user_1_7,868
5652,3,18,3,group_2,user_1_5,955
5653,43,23,0,group_2,user_1_6,283
5654,3,21,0,group_2,user_1_0,838
5655,41,6,4,group_2,user_1_6,626
5656,36,5,0,group_2,user_1_0,383
5657,26,28,1,group_2,user_1_3,340
5658,26,11,3,group_2,user_1_3,153
5659,33,28,3,group_2,user_1_3,499
5660,46,28,4,group_2,user_1_9,252
5661,24,19,1,group_2,user_1_2,727
5662,28,8,4,group_2,user_1_6,766
5663,25,6,4,group_2,user_1_5,390
5664,43,5,1,group_2,user_1_1,115
5665,43,6,1,group_2,user_1_5,319
5666,41,5,0,group_2,user_1_3,939
5667,20,19,2,group_2,user_1_5,949
5668,36,6,2,group_2,user_1_1,973
5669,36,19,3,group_2,user_1_8,409
5670,43,21,1,group_2,user_1_0,466
5671,36,23,4,group_2,user_1_6,287
5672,36,8,4,group_2,user_1_2,917
5673,32,23,3,group_2,user_1_8,707
5674,8,28,2,group_2,user_1_5,339
5675,43,28,0,group_2,user_1_1,20
5676,24,23,3,group_2,user_1_7,541
5677,46,18,4,group_2,user_1_5,256
5678,26,6,3,group_2,user_1_9,915
5679,24,23,2,group_2,user_1_4,17
5680,36,19,4,group_2,user_1_9,351
5681,20,19,0,group_2,user_1_6,168
5682,41,19,1,group_2,user_1_4,776
5683,25,11,3,group_2,user_1_6,140
5684,25,5,0,group_2,user_1_4,178
5685,24,6,2,group_2,user_1_7,857
5686,25,8,2,group_2,user_1_5,808
5687,24,21,2,group_2,user_1_2,109
5688,32,28,0,group_2,user_1_4,983
5689,2,23,4,group_2,user_1_0,224
5690,41,28,2,group_2,user_1_4,220
5691,46,28,1,group_2,user_1_7,634
5692,5,28,2,group_2,user_1_6,48
5693,3,19,0,group_2,user_1_3,630
5694,2,11,1,group_2,user_1_9,692
5695,20,18,0,group_2,user_1_8,231
5696,36,21,1,group_2,user_1_4,81
5697,24,28,0,group_2,user_1_7,750
5698,41,21,0,group_2,user_1_2,900
5699,41,21,2,group_2,user_1_4,376
5700,43,23,0,group_2,user_1_1,776
5701,8,21,3,group_2,user_1_3,982
5702,2,18,0,group_2,user_1_3,293
5703,46,28,1,group_2,user_1_2,230
5704,28,5,4,group_2,user_1_6,13
5705,8,19,2,group_2,user_1_2,287
5706,3,11,4,group_2,user_1_3,518
5707,4,18,4,group_2,user_1_7,988
5708,33,21,0,group_2,user_1_9,524
5709,5,6,3,group_2,user_1_2,721
5710,8,8,4,group_2,user_1_1,970
5711,36,19,3,group_2,user_1_9,152
5712,46,11,0,group_2,user_1_5,678
5713,32,18,3,group_2,user_1_4,457
5714,32,19,4,group_2,user_1_6,494
5715,33,5,1,group_2,user_1_3,706
5716,33,19,0,group_2,user_1_3,585
5717,33,28,2,group_2,user_1_1,557
5718,46,5,4,group_2,user_1_2,532
5719,28,23,1,group_2,user_1_7,172
5720,28,18,4,group_2,user_1_4,447
5721,8,21,2,group_2,user_1_8,172
5722,3,8,3,group_2,user_1_1,106
5723,26,23,0,group_2,user_1_8,941
5724,26,8,3,group_2,user_1_8,892
5725,28,6,2,group_2,user_1_5,752
5726,24,23,3,group_2,user_1_9,994
5727,3,21,1,group_2,user_1_6,344
5728,43,18,3,group_2,user_1_0,647
5729,26,18,2,group_2,user_1_4,146
5730,36,18,1,group_2,user_1_7,798
5731,24,18,3,group_2,user_1_0,647
5732,8,28,4,group_2,user_1_5,502
5733,41,18,0,group_2,user_1_8,384
5734,25,18,4,group_2,user_1_3,268
5735,5,21,3,group_2,user_1_3,484
5736,43,8,2,group_2,user_1_7,69
5737,3,28,1,group_2,user_1_0,131
5738,20,21,4,group_2,user_1_9,786
5739,4,21,0,group_2,user_1_7,654
5740,20,11,4,group_2,user_1_4,850
5741,36,18,2,group_2,user_1_3,223
5742,36,28,2,group_2,user_1_6,57
5743,32,23,3,group_2,user_1_1,339
5744,5,5,0,group_2,user_1_2,424
5745,5,6,3,group_2,user_1_7,871
5746,25,11,2,group_2,user_1_7,181
5747,32,19,4,group_2,user_1_8,753
5748,8,5,4,group_2,user_1_6,752
5749,43,28,4,group_2,user_1_3,881
5750,5,11,2,group_2,user_1_8,752
5751,28,19,4,group_2,user_1_6,738
5752,36,8,0,group_2,user_1_5,537
5753,25,19,4,group_2,user_1_6,66
5754,36,21,2,group_2,user_1_2,512
5755,43,5,4,group_2,user_1_1,841
5756,24,23,3,group_2,user_1_8,389
5757,5,5,2,group_2,user_1_4,661
5758,4,23,1,group_2,user_1_5,631
5759,32,8,1,group_2,user_1_1,589
5760,26,28,3,group_2,user_1_3,307
5761,25,21,4,group_2,user_1_3,173
5762,2,28,2,group_2,user_1_5,732
5763,43,19,3,group_2,user_1_3,566
5764,3,21,2,group_2,user_1_7,70
5765,32,23,4,group_2,user_1_7,74
5766,46,5,3,group_2,user_1_8,419
5767,3,21,1,group_2,user_1_8,510
5768,4,5,2,group_2,user_1_8,371
5769,46,19,1,group_2,user_1_0,793
5770,8,5,0,group_2,user_1_5,147
5771,20,18,1,group_2,user_1_2,150
5772,32,19,2,group_2,user_1_7,781
5773,41,8,4,group_2,user_1_0,649
5774,41,21,3,group_2,user_1_0,533
5775,26,18,4,group_2,user_1_2,240
5776,32,18,2,group_2,user_1_2,309
5777,26,23,1,group_2,user_1_0,572
5778,24,6,0,group_2,user_1_9,864
5779,20,28,0,group_2,user_1_0,221
5780,24,19,2,group_2,user_1_1,100
5781,24,18,1,group_2,user_1_0,910
5782,33,19,2,group_2,user_1_2,411
5783,26,6,1,group_2,user_1_5,448
5784,20,11,2,group_2,user_1_4,772
5785,3,28,4,group_2,user_1_4,913
5786,41,11,2,group_2,user_1_0,196
5787,26,11,0,group_2,user_1_0,24
5788,41,18,4,group_2,user_1_8,492
5789,26,6,1,group_2,user_1_2,644
5790,3,23,1,group_2,user_1_6,691
5791,4,8,4,group_2,user_1_1,16
5792,43,19,4,group_2,user_1_0,865
5793,33,28,1,group_2,user_1_9,663
5794,46,18,3,group_2,user_1_0,365
5795,24,23,1,group_2,user_1_1,647
5796,33,5,0,group_2,user_1_1,804
5797,26,28,3,group_2,user_1_8,141
5798,28,8,3,group_2,user_1_2,27
5799,46,11,1,group_2,user_1_4,600
5800,43,18,3,group_2,user_1_4,382
5801,4,5,1,group_2,user_1_2,993
5802,33,5,3,group_2,user_1_9,43
5803,28,19,2,group_2,user_1_4,315
5804,2,5,1,group_2,user_1_2,203
5805,20,28,2,group_2,user_1_6,833
5806,46,23,3,group_2,user_1_1,754
5807,2,19,4,group_2,user_1_4,625
5808,25,8,4,group_2,user_1_1,132
5809,24,8,2,group_2,user_1_3,439
5810,43,6,1,group_2,user_1_2,137
5811,3,21,4,group_2,user_1_6,441
5812,25,11,4,group_2,user_1_1,968
5813,43,5,4,group_2,user_1_8,616
5814,4,18,2,group_2,user_1_2,945
5815,4,5,2,group_2,user_1_3,812
5816,25,11,3,group_2,user_1_7,585
5817,32,19,3,group_2,user_1_4,610
5818,32,21,4,group_2,user_1_4,139
5819,2,8,0,group_2,user_1_1,247
5820,25,21,0,group_2,user_1_5,43
5821,2,5,0,group_2,user_1_9,409
5822,33,5,4,group_2,user_1_8,584
5823,20,19,2,group_2,user_1_6,19
5824,28,21,0,group_2,user_1_5,111
5825,4,8,3,group_2,user_1_5,541
5826,24,19,0,group_2,user_1_6,361
5827,28,11,4,group_2,user_1_9,667
5828,2,21,0,group_2,user_1_6,497
5829,5,6,4,group_2,user_1_2,940
5830,4,23,4,group_2,user_1_7,860
5831,43,8,0,group_2,user_1_2,629
5832,20,11,1,group_2,user_1_1,508
5833,2,11,3,group_2,user_1_7,694
5834,25,18,0,group_2,user_1_8,449
5835,28,19,1,group_2,user_1_5,989
5836,2,19,2,group_2,user_1_4,612
5837,4,5,2,group_2,user_1_5,638
5838,43,23,1,group_2,user_1_6,926
5839,32,6,1,group_2,user_1_6,414
5840,20,19,1,group_2,user_1_2,943
5841,36,11,3,group_2,user_1_4,67
5842,5,6,3,group_2,user_1_7,87
5843,46,28,3,group_2,user_1_3,515
5844,36,18,1,group_2,user_1_8,393
5845,4,18,2,group_2,user_1_8,775
5846,33,11,3,group_2,user_1_0,923
5847,41,8,1,group_2,user_1_4,612
5848,5,21,4,group_2,user_1_2,855
5849,3,6,2,group_2,user_1_1,780
5850,43,6,4,group_2,user_1_4,166
5851,28,6,0,group_2,user_1_6,259
5852,41,23,4,group_2,user_1_9,699
5853,2,18,4,group_2,user_1_6,954
5854,41,5,0,group_2,user_1_8,874
5855,8,6,0,group_2,user_1_4,263
5856,2,19,3,group_2,user_1_3,418
5857,41,28,3,group_2,user_1_3,691
5858,5,28,2,group_2,user_1_5,775
5859,46,8,3,group_2,user_1_1,29
5860,32,19,0,group_2,user_1_0,216
5861,26,11,4,group_2,user_1_4,215
5862,46,8,4,group_2,user_1_6,996
5863,32,8,1,group_2,user_1_2,39
5864,5,8,4,group_2,user_1_3,512
5865,20,5,1,group_2,user_1_0,529
5866,25,5,1,group_2,user_1_8,820
5867,4,21,4,group_2,user_1_3,629
5868,26,23,2,group_2,user_1_5,336
5869,46,23,2,group_2,user_1_4,748
5870,20,23,4,group_2,user_1_1,225
5871,32,8,4,group_2,user_1_3,713
5872,33,19,4,group_2,user_1_9,843
5873,46,23,1,group_2,user_1_7,471
5874,25,23,4,group_2,user_1_4,910
5875,36,5,4,group_2,user_1_9,944
5876,8,8,2,group_2,user_1_2,657
5877,28,23,3,group_2,user_1_0,631
5878,20,21,1,group_2,user_1_8,660
5879,26,6,1,group_2,user_1_8,261
5880,28,8,1,group_2,user_1_0,476
5881,8,19,3,group_2,user_1_1,17
5882,28,23,1,group_2,user_1_9,378
5883,24,19,2,group_2,user_1_6,165
5884,33,6,0,group_2,user_1_6,390
5885,46,5,0,group_2,user_1_7,755
5886,43,19,4,group_2,user_1_2,495
5887,20,19,2,group_2,user_1_9,112
5888,8,19,3,group_2,user_1_6,310
5889,5,6,4,group_2,user_1_4,498
5890,24,6,1,group_2,user_1_6,122
5891,5,23,3,group_2,user_1_6,398
5892,26,18,0,group_2,user_1_3,776
5893,5,5,3,group_2,user_1_4,351
5894,25,21,4,group_2,user_1_6,244
5895,28,21,1,group_2,user_1_4,774
5896,36,6,0,group_2,user_1_9,383
5897,25,23,2,group_2,user_1_0,803
5898,8,21,1,group_2,user_1_8,57
5899,33,8,1,group_2,user_1_0,735
5900,32,18,2,group_2,user_1_9,40
5901,8,19,4,group_2,user_1_0,292
5902,8,21,0,group_2,user_1_5,510
5903,28,19,4,group_2,user_1_0,975
5904,33,23,4,group_2,user_1_1,333
5905,41,18,4,group_2,user_1_5,107
5906,33,6,4,group_2,user_1_1,186
5907,4,11,3,group_2,user_1_7,202
5908,3,8,0,group_2,user_1_9,270
5909,36,21,1,group_2,user_1_3,772
5910,3,28,4,group_2,user_1_9,769
5911,25,5,4,group_2,user_1_0,65
5912,25,11,2,group_2,user_1_0,705
5913,32,23,2,group_2,user_1_9,842
5914,46,23,3,group_2,user_1_9,652
5915,43,28,3,group_2,user_1_9,222
5916,2,6,2,group_2,user_1_6,445
5917,33,11,0,group_2,user_1_3,741
5918,43,19,3,group_2,user_1_3,548
5919,41,6,2,group_2,user_1_3,531
5920,8,18,0,group_2,user_1_5,394
5921,4,28,1,group_2,user_1_6,342
5922,24,28,1,group_2,user_1_1,614
5923,8,18,3,group_2,user_1_3,700
5924,32,6,1,group_2,user_1_0,766
5925,36,5,0,group_2,user_1_4,650
5926,20,23,4,group_2,user_1_7,592
5927,24,21,0,group_2,user_1_0,97
5928,46,6,0,group_2,user_1_1,669
5929,25,6,3,group_2,user_1_0,523
5930,28,28,2,group_2,user_1_1,926
5931,26,21,3,group_2,user_1_7,739
5932,41,18,1,group_2,user_1_9,942
5933,36,6,0,group_2,user_1_7,763
5934,32,19,4,group_2,user_1_5,253
5935,4,19,3,group_2,user_1_9,597
5936,3,18,3,group_2,user_1_6,66
5937,24,18,1,group_2,user_1_7,828
5938,41,8,0,group_2,user_1_1,745
5939,4,23,0,group_2,user_1_4,821
5940,41,8,1,group_2,user_1_9,966
5941,26,19,3,group_2,user_1_2,39
5942,32,8,0,group_2,user_1_6,65
5943,25,18,2,group_2,user_1_8,906
5944,32,28,1,group_2,user_1_4,243
5945,46,6,4,group_2,user_1_6,595
5946,43,19,1,group_2,user_1_1,187
5947,4,5,0,group_2,user_1_3,610
5948,36,5,2,group_2,user_1_1,25
5949,43,5,3,group_2,user_1_0,152
5950,28,28,1,group_2,user_1_9,863
5951,28,5,4,group_2,user_1_6,463
5952,25,19,4,group_2,user_1_8,13
5953,36,5,4,group_2,user_1_4,770
5954,24,8,3,group_2,user_1_7,282
5955,32,6,0,group_2,user_1_1,516
5956,43,11,1,group_2,user_1_3,533
5957,28,8,3,group_2,user_1_9,111
5958,2,23,3,group_2,user_1_8,372
5959,46,8,2,group_2,user_1_8,223
5960,20,8,0,group_2,user_1_7,528
5961,46,8,0,group_2,user_1_8,767
5962,24,23,1,group_2,user_1_2,690
5963,33,5,1,group_2,user_1_2,817
5964,33,8,4,group_2,user_1_3,997
5965,24,21,2,group_2,user_1_7,305
5966,36,11,4,group_2,user_1_9,50
5967,20,28,3,group_2,user_1_0,971
5968,43,19,2,group_2,user_1_0,857
5969,3,5,2,group_2,user_1_4,647
5970,20,23,2,group_2,user_1_1,965
5971,33,11,4,group_2,user_1_4,266
5972,25,19,3,group_2,user_1_5,556
5973,20,28,0,group_2,user_1_5,404
5974,24,28,4,group_2,user_1_0,620
5975,32,5,1,group_2,user_1_8,477
5976,41,23,4,group_2,user_1_6,964
5977,46,8,2,group_2,user_1_4,376
5978,33,18,2,group_2,user_1_3,494
5979,25,18,2,group_2,user_1_0,27
5980,26,19,3,group_2,user_1_4,411
5981,33,21,2,group_2,user_1_8,685
5982,41,18,2,group_2,user_1_1,176
5983,4,11,2,group_2,user_1_2,178
5984,8,23,2,group_2,user_1_8,917
5985,20,28,1,group_2,user_1_9,41
5986,26,19,0,group_2,user_1_5,883
5987,25,5,1,group_2,user_1_7,662
5988,36,8,1,group_2,user_1_2,396
5989,25,23,1,group_2,user_1_4,216
5990,36,19,1,group_2,user_1_8,801
5991,26,18,1,group_2,user_1_6,614
5992,26,6,0,group_2,user_1_4,490
5993,26,28,1,group_2,user_1_5,646
5994,41,19,0,group_2,user_1_8,30
5995,41,28,2,group_2,user_1_5,221
5996,25,8,1,group_2,user_1_3,454
5997,26,19,3,group_2,user_1_1,10
5998,2,6,4,group_2,user_1_8,872
5999,20,5,4,group_2,user_1_7,486
6000,46,6,3,group_2,user_1_9,601
6001,25,28,3,group_2,user_1_2,131
6002,46,23,3,group_2,user_1_0,36
6003,46,6,4,group_2,user_1_1,779
6004,33,28,3,group_2,user_1_7,45
6005,36,23,2,group_2,user_1_2,766
6006,41,28,2,group_2,user_1_4,153
6007,43,23,2,group_2,user_1_2,145
6008,26,8,0,group_2,user_1_5,594
6009,5,23,3,group_2,user_1_7,754
6010,36,6,4,group_2,user_1_7,301
6011,24,28,2,group_2,user_1_5,802
6012,33,11,4,group_2,user_1_3,822
6013,43,11,4,group_2,user_1_0,118
6014,41,18,3,group_2,user_1_6,211
6015,2,11,2,group_2,user_1_5,724
6016,5,28,0,group_2,user_1_1,14
6017,32,6,1,group_2,user_1_3,491
6018,43,19,0,group_2,user_1_9,213
6019,24,11,1,group_2,user_1_5,938
6020,3,19,2,group_2,user_1_9,37
6021,25,19,2,group_2,user_1_5,658
6022,24,18,2,group_2,user_1_0,73
6023,20,21,3,group_2,user_1_4,32
6024,25,8,2,group_2,user_1_7,151
6025,20,28,2,group_2,user_1_5,176
6026,28,21,4,group_2,user_1_2,525
6027,4,18,2,group_2,user_1_4,517
6028,5,11,1,group_2,user_1_2,442
6029,43,19,0,group_2,user_1_0,26
6030,43,6,1,group_2,user_1_7,183
6031,8,19,2,group_2,user_1_9,70
6032,8,28,0,group_2,user_1_3,127
6033,32,11,4,group_2,user_1_8,209
6034,5,6,0,group_2,user_1_8,861
6035,33,23,1,group_2,user_1_8,508
6036,28,21,3,group_2,user_1_0,90
6037,8,23,3,group_2,user_1_6,754
6038,8,6,0,group_2,user_1_6,387
6039,36,21,2,group_2,user_1_1,232
6040,5,5,0,group_2,user_1_1,792
6041,2,8,1,group_2,user_1_7,700
6042,3,8,2,group_2,user_1_6,460
6043,25,19,1,group_2,user_1_3,154
6044,32,19,0,group_2,user_1_9,819
6045,36,18,1,group_2,user_1_1,109
6046,2,19,1,group_2,user_1_0,676
6047,46,11,1,group_2,user_1_0,283
6048,2,23,1,group_2,user_1_8,697
6049,43,8,0,group_2,user_1_1,920
6050,4,5,3,group_2,user_1_2,637
6051,43,5,1,group_2,user_1_3,370
6052,41,28,1,group_2,user_1_2,395
6053,26,11,0,group_2,user_1_5,819
6054,32,6,0,group_2,user_1_8,760
6055,41,21,4,group_2,user_1_5,828
6056,32,5,2,group_2,user_1_3,793
6057,8,19,0,group_2,user_1_7,495
6058,3,23,0,group_2,user_1_2,320
6059,2,28,3,group_2,user_1_8,346
6060,46,8,0,group_2,user_1_6,725
6061,5,21,1,group_2,user_1_1,208
6062,41,28,4,group_2,user_1_5,981
6063,8,6,4,group_2,user_1_6,129
6064,3,23,0,group_2,user_1_0,115
6065,33,28,4,group_2,user_1_2,460
6066,24,21,2,group_2,user_1_3,3
6067,46,18,2,group_2,user_1_2,556
6068,24,23,3,group_2,user_1_7,151
6069,28,8,4,group_2,user_1_1,814
6070,4,5,1,group_2,user_1_3,908
6071,8,23,2,group_2,user_1_2,912
6072,46,23,4,group_2,user_1_9,163
6073,28,8,1,group_2,user_1_7,688
6074,3,11,4,group_2,user_1_9,132
6075,4,8,0,group_2,user_1_1,793
6076,24,23,2,group_2,user_1_1,333
6077,33,11,0,group_2,user_1_6,22
6078,46,6,1,group_2,user_1_5,772
6079,3,11,3,group_2,user_1_8,121
6080,2,23,0,group_2,user_1_0,34
6081,32,6,0,group_2,user_1_9,573
6082,43,18,0,group_2,user_1_3,304
6083,24,8,4,group_2,user_1_0,697
6084,5,5,3,group_2,user_1_2,654
6085,26,23,4,group_2,user_1_1,17
6086,20,21,2,group_2,user_1_8,545
6087,25,23,4,group_2,user_1_7,551
6088,32,19,2,group_2,user_1_5,5
6089,43,28,3,group_2,user_1_0,45
6090,26,11,3,group_2,user_1_0,259
6091,2,23,4,group_2,user_1_3,872
6092,28,6,3,group_2,user_1_2,698
6093,26,21,4,group_2,user_1_6,740
6094,26,28,2,group_2,user_1_4,117
6095,4,21,3,group_2,user_1_5,711
6096,4,28,4,group_2,user_1_2,982
6097,24,6,0,group_2,user_1_1,251
6098,5,5,2,group_2,user_1_3,783
6099,28,23,3,group_2,user_1_2,393
6100,28,18,3,group_2,user_1_0,695
6101,24,6,2,group_2,user_1_2,141
6102,36,23,4,group_2,user_1_3,470
6103,3,18,0,group_2,user_1_2,22
6104,33,23,1,group_2,user_1_7,655
6105,41,8,4,group_2,user_1_9,882
6106,25,23,2,group_2,user_1_8,536
6107,32,18,0,group_2,user_1_2,793
6108,4,5,0,group_2,user_1_1,164
6109,8,18,4,group_2,user_1_1,228
6110,3,6,0,group_2,user_1_5,819
6111,4,19,4,group_2,user_1_4,246
6112,8,28,0,group_2,user_1_1,286
6113,25,19,1,group_2,user_1_9,628
6114,25,23,1,group_2,user_1_4,880
6115,3,18,1,group_2,user_1_0,841
6116,43,19,2,group_2,user_1_0,179
6117,26,23,3,group_2,user_1_4,137
6118,33,19,0,group_2,user_1_6,13
6119,36,5,4,group_2,user_1_4,645
6120,41,5,4,group_2,user_1_4,421
6121,43,19,2,group_2,user_1_2,870
6122,28,28,1,group_2,user_1_3,345
6123,26,8,3,group_2,user_1_2,926
6124,24,19,1,group_2,user_1_5,520
6125,24,18,0,group_2,user_1_1,18
6126,20,8,0,group_2,user_1_3,37
6127,5,8,4,group_2,user_1_3,808
6128,8,5,0,group_2,user_1_9,660
6129,5,6,2,group_2,user_1_6,8
6130,4,5,1,group_2,user_1_5,690
6131,5,5,4,group_2,user_1_4,775
6132,41,11,2,group_2,user_1_9,632
6133,32,18,2,group_2,user_1_5,512
6134,8,6,1,group_2,user_1_8,886
6135,20,18,0,group_2,user_1_6,293
6136,24,21,3,group_2,user_1_0,894
6137,26,5,1,group_2,user_1_7,845
6138,41,8,4,group_2,user_1_5,463
6139,4,19,4,group_2,user_1_5,103
6140,20,11,3,group_2,user_1_7,15
6141,5,21,4,group_2,user_1_8,864
6142,46,11,2,group_2,user_1_9,516
6143,2,18,0,group_2,user_1_6,706
6144,28,6,0,group_2,user_1_8,385
6145,32,21,1,group_2,user_1_9,63
6146,3,21,0,group_2,user_1_7,992
6147,2,8,4,group_2,user_1_1,217
6148,28,18,1,group_2,user_1_9,777
6149,46,6,2,group_2,user_1_1,353
6150,3,6,0,group_2,user_1_4,161
6151,28,23,1,group_2,user_1_7,67
6152,46,11,1,group_2,user_1_3,883
6153,46,28,1,group_2,user_1_2,86
6154,4,21,2,group_2,user_1_7,238
6155,28,8,1,group_2,user_1_6,874
6156,28,23,3,group_2,user_1_2,275
6157,5,28,3,group_2,user_1_8,786
6158,41,8,4,group_2,user_1_8,950
6159,4,5,4,group_2,user_1_5,270
6160,33,11,3,group_2,user_1_2,22
6161,26,11,2,group_2,user_1_4,371
6162,24,5,3,group_2,user_1_4,933
6163,46,28,1,group_2,user_1_5,944
6164,41,19,4,group_2,user_1_2,185
6165,8,6,0,group_2,user_1_8,618
6166,32,5,1,group_2,user_1_1,180
6167,33,28,1,group_2,user_1_1,518
6168,5,11,3,group_2,user_1_2,429
6169,41,21,1,group_2,user_1_2,981
6170,36,5,4,group_2,user_1_3,291
6171,43,21,0,group_2,user_1_6,54
6172,25,18,2,group_2,user_1_2,841
6173,32,28,0,group_2,user_1_7,951
6174,26,28,3,group_2,user_1_8,663
6175,26,23,4,group_2,user_1_2,838
6176,26,6,4,group_2,user_1_3,231
6177,33,21,0,group_2,user_1_7,583
6178,46,5,4,group_2,user_1_3,933
6179,25,6,3,group_2,user_1_4,82
6180,46,11,3,group_2,user_1_7,241
6181,26,18,2,group_2,user_1_1,952
6182,3,19,0,group_2,user_1_3,723
6183,24,28,0,group_2,user_1_8,84
6184,5,28,4,group_2,user_1_4,668
6185,3,18,3,group_2,user_1_3,440
6186,20,11,3,group_2,user_1_7,297
6187,2,5,3,group_2,user_1_6,190
6188,24,19,0,group_2,user_1_6,788
6189,2,19,2,group_2,user_1_3,761
6190,25,6,4,group_2,user_1_8,343
6191,32,18,4,group_2,user_1_2,666
6192,36,28,3,group_2,user_1_4,786
6193,43,18,3,group_2,user_1_6,424
6194,43,21,1,group_2,user_1_2,525
6195,3,6,4,group_2,user_1_7,616
6196,25,5,1,group_2,user_1_8,349
6197,36,23,1,group_2,user_1_1,64
6198,41,28,3,group_2,user_1_0,35
6199,24,8,4,group_2,user_1_7,437
6200,25,28,3,group_2,user_1_5,180
6201,20,6,4,group_2,user_1_5,626
6202,28,8,3,group_2,user_1_4,323
6203,20,23,1,group_2,user_1_4,401
6204,4,18,0,group_2,user_1_7,421
6205,26,21,0,group_2,user_1_6,351
6206,43,6,3,group_2,user_1_6,514
6207,41,11,0,group_2,user_1_7,604
6208,5,8,3,group_2,user_1_6,129
6209,20,11,1,group_2,user_1_2,224
6210,32,21,0,group_2,user_1_4,50
6211,46,11,4,group_2,user_1_5,390
6212,8,19,1,group_2,user_1_8,664
6213,46,19,2,group_2,user_1_0,782
6214,28,6,4,group_2,user_1_0,56
6215,36,5,3,group_2,user_1_7,995
6216,24,6,3,group_2,user_1_1,939
6217,5,18,4,group_2,user_1_0,721
6218,46,28,0,group_2,user_1_9,835
6219,8,5,3,group_2,user_1_0,354
6220,43,21,1,group_2,user_1_3,982
6221,36,23,4,group_2,user_1_1,742
6222,46,8,1,group_2,user_1_7,941
6223,41,11,3,group_2,user_1_0,571
6224,25,8,0,group_2,user_1_8,619
6225,4,23,1,group_2,user_1_4,761
6226,24,19,3,group_2,user_1_2,490
6227,26,23,1,group_2,user_1_7,224
6228,43,23,0,group_2,user_1_3,162
6229,5,8,4,group_2,user_1_9,663
6230,4,19,2,group_2,user_1_3,370
6231,8,21,1,group_2,user_1_5,489
6232,5,11,4,group_2,user_1_4,294
6233,46,18,3,group_2,user_1_6,724
6234,25,23,1,group_2,user_1_1,911
6235,36,5,0,group_2,user_1_7,839
6236,3,21,4,group_2,user_1_8,75
6237,8,19,3,group_2,user_1_6,175
6238,25,8,0,group_2,user_1_8,917
6239,8,18,0,group_2,user_1_0,715
6240,32,21,0,group_2,user_1_4,788
6241,32,8,0,group_2,user_1_5,875
6242,43,11,2,group_2,user_1_3,82
6243,3,8,3,group_2,user_1_0,495
6244,43,28,0,group_2,user_1_7,772
6245,41,23,3,group_2,user_1_9,228
6246,28,18,1,group_2,user_1_9,245
6247,46,5,2,group_2,user_1_1,565
6248,46,21,0,group_2,user_1_1,496
6249,46,6,4,group_2,user_1_4,259
6250,36,18,3,group_2,user_1_3,173
6251,20,23,3,group_2,user_1_2,909
