id,exampleid,LingPropValID,group,creator,timestamp
4626,4013,6130,group_2,user_1_2,256
4627,4011,8649,group_2,user_1_7,221
4628,4017,6215,group_2,user_1_0,430
4629,4025,5838,group_2,user_1_5,194
4630,4041,7251,group_2,user_1_5,813
4631,4018,6205,group_2,user_1_4,441
4632,4046,2841,group_2,user_1_5,274
4633,4002,5986,group_2,user_1_4,382
4634,4015,7571,group_2,user_1_4,339
4635,4036,6721,group_2,user_1_1,421
4636,4026,5918,group_2,user_1_3,393
4637,4013,3932,group_2,user_1_3,105
4639,4008,7187,group_2,user_1_2,416
4640,4014,4454,group_2,user_1_7,572
4641,4011,6145,group_2,user_1_5,512
4642,4025,4694,group_2,user_1_7,711
4644,4030,103,group_2,user_1_7,96
4645,4016,4327,group_2,user_1_3,867
4646,4022,880,group_2,user_1_3,567
4647,4037,7184,group_2,user_1_6,151
4648,4037,501,group_2,user_1_0,916
4649,4010,839,group_2,user_1_0,768
4650,4045,2746,group_2,user_1_5,186
4651,4000,4488,group_2,user_1_3,704
4652,4014,5524,group_2,user_1_4,274
4653,4002,493,group_2,user_1_9,73
4654,4021,2212,group_2,user_1_0,318
4655,4033,7310,group_2,user_1_6,214
4656,4025,9976,group_2,user_1_0,423
4657,4005,1266,group_2,user_1_9,662
4658,4039,7670,group_2,user_1_8,981
4659,4044,5290,group_2,user_1_7,855
4660,4021,484,group_2,user_1_3,849
4661,4036,7809,group_2,user_1_9,28
4662,4005,9931,group_2,user_1_5,631
4663,4019,3152,group_2,user_1_8,344
4664,4035,1875,group_2,user_1_6,209
4665,4046,6812,group_2,user_1_3,38
4666,4009,2147,group_2,user_1_9,334
4667,4006,2796,group_2,user_1_7,600
4668,4047,4490,group_2,user_1_1,812
4669,4038,9933,group_2,user_1_6,478
4670,4011,4886,group_2,user_1_6,548
4671,4016,2404,group_2,user_1_5,985
4672,4042,9195,group_2,user_1_4,940
4673,4011,506,group_2,user_1_2,265
4674,4031,7032,group_2,user_1_9,267
4675,4035,5603,group_2,user_1_5,561
4676,4046,3422,group_2,user_1_9,341
4677,4040,711,group_2,user_1_5,141
4678,4040,480,group_2,user_1_6,242
4679,4034,5953,group_2,user_1_1,595
4680,4004,2412,group_2,user_1_1,341
4681,4012,4392,group_2,user_1_1,59
4682,4035,9044,group_2,user_1_5,206
4683,4016,791,group_2,user_1_2,902
4684,4007,1167,group_2,user_1_8,827
4685,4036,3980,group_2,user_1_8,476
4686,4002,2051,group_2,user_1_0,77
4687,4044,6454,group_2,user_1_4,966
4688,4014,227,group_2,user_1_1,64
4689,4021,6632,group_2,user_1_5,665
4690,4000,1274,group_2,user_1_6,706
4691,4036,4017,group_2,user_1_1,944
4692,4042,7455,group_2,user_1_1,830
4694,4015,6785,group_2,user_1_0,987
4695,4046,2283,group_2,user_1_2,663
4696,4046,9305,group_2,user_1_7,628
4697,4041,5356,group_2,user_1_8,153
4698,4021,774,group_2,user_1_7,250
4699,4003,4747,group_2,user_1_1,46
4700,4040,1409,group_2,user_1_8,940
4701,4001,4554,group_2,user_1_4,996
4702,4003,6358,group_2,user_1_2,30
4703,4023,6844,group_2,user_1_5,158
4704,4042,8521,group_2,user_1_9,322
4705,4046,4065,group_2,user_1_9,445
4706,4010,5712,group_2,user_1_6,212
4707,4020,7765,group_2,user_1_5,749
4708,4035,6219,group_2,user_1_9,323
4710,4038,4990,group_2,user_1_8,805
4711,4032,5580,group_2,user_1_8,924
4712,4020,9098,group_2,user_1_7,148
4713,4003,782,group_2,user_1_2,712
4714,4017,1107,group_2,user_1_7,808
4715,4031,1647,group_2,user_1_7,737
4716,4035,701,group_2,user_1_7,885
4717,4025,6116,group_2,user_1_9,663
4718,4049,4361,group_2,user_1_3,220
4719,4033,3653,group_2,user_1_5,828
4720,4032,8589,group_2,user_1_6,945
4721,4041,4201,group_2,user_1_8,229
4722,4003,8453,group_2,user_1_1,555
4723,4046,6698,group_2,user_1_2,173
4725,4044,1248,group_2,user_1_4,506
4726,4046,5704,group_2,user_1_7,846
4727,4015,6717,group_2,user_1_7,528
4728,4049,7745,group_2,user_1_3,203
4729,4036,1690,group_2,user_1_2,260
4730,4043,301,group_2,user_1_0,946
4732,4036,1218,group_2,user_1_0,903
4733,4040,9875,group_2,user_1_3,267
4734,4016,3312,group_2,user_1_3,515
4735,4004,5119,group_2,user_1_5,450
4737,4034,4157,group_2,user_1_1,840
4738,4000,5006,group_2,user_1_9,18
4739,4006,8791,group_2,user_1_3,631
4740,4010,7893,group_2,user_1_9,483
4741,4001,3637,group_2,user_1_6,626
4742,4030,5552,group_2,user_1_3,12
4743,4048,1558,group_2,user_1_9,143
4744,4037,2327,group_2,user_1_1,120
4745,4036,3504,group_2,user_1_8,260
4746,4032,7165,group_2,user_1_9,549
4747,4031,6744,group_2,user_1_2,87
4748,4044,8124,group_2,user_1_8,285
4749,4003,4022,group_2,user_1_9,726
4750,4020,7326,group_2,user_1_1,657
4751,4048,3564,group_2,user_1_3,285
4752,4021,601,group_2,user_1_3,107
4753,4011,6335,group_2,user_1_2,596
4754,4025,898,group_2,user_1_3,972
4755,4024,8620,group_2,user_1_5,561
4756,4027,911,group_2,user_1_2,264
4757,4021,2871,group_2,user_1_4,999
4758,4028,6709,group_2,user_1_5,815
4759,4048,8094,group_2,user_1_8,630
4760,4000,403,group_2,user_1_8,546
4761,4042,6873,group_2,user_1_0,940
4762,4042,3854,group_2,user_1_1,945
4763,4039,6106,group_2,user_1_1,32
4764,4042,8001,group_2,user_1_5,330
4765,4047,1755,group_2,user_1_5,384
4766,4045,8049,group_2,user_1_4,691
4767,4040,339,group_2,user_1_8,637
4768,4017,3439,group_2,user_1_7,138
4769,4009,4261,group_2,user_1_7,654
4770,4032,2596,group_2,user_1_6,236
4771,4021,4862,group_2,user_1_3,763
4772,4040,2256,group_2,user_1_1,92
4773,4028,757,group_2,user_1_8,590
4774,4047,2448,group_2,user_1_8,441
4775,4004,1837,group_2,user_1_0,619
4776,4039,8359,group_2,user_1_9,671
4777,4028,4190,group_2,user_1_1,847
4778,4040,4817,group_2,user_1_4,68
4779,4020,7303,group_2,user_1_4,517
4780,4013,8564,group_2,user_1_0,439
4781,4021,3820,group_2,user_1_1,910
4782,4024,6069,group_2,user_1_9,607
4783,4012,8158,group_2,user_1_2,9
4784,4024,3365,group_2,user_1_9,12
4785,4017,125,group_2,user_1_3,784
4786,4044,8460,group_2,user_1_4,396
4787,4046,1345,group_2,user_1_4,34
4788,4008,2174,group_2,user_1_8,854
4789,4030,143,group_2,user_1_4,494
4790,4045,4599,group_2,user_1_9,995
4791,4020,1321,group_2,user_1_8,416
4792,4015,7291,group_2,user_1_0,592
4793,4020,834,group_2,user_1_3,23
4794,4037,2555,group_2,user_1_0,49
4795,4020,1978,group_2,user_1_9,470
4796,4028,6578,group_2,user_1_9,519
4797,4030,8989,group_2,user_1_9,832
4798,4003,7536,group_2,user_1_8,116
4799,4033,8764,group_2,user_1_2,317
4800,4039,7704,group_2,user_1_3,727
4801,4036,4228,group_2,user_1_3,874
4802,4023,8892,group_2,user_1_4,152
4803,4032,9148,group_2,user_1_6,320
4804,4025,753,group_2,user_1_9,261
4805,4048,4341,group_2,user_1_1,52
4806,4028,6826,group_2,user_1_6,817
4807,4006,1136,group_2,user_1_1,889
4808,4011,2110,group_2,user_1_6,417
4809,4046,7820,group_2,user_1_0,765
4810,4018,2567,group_2,user_1_8,590
4811,4025,8621,group_2,user_1_9,171
4812,4041,9875,group_2,user_1_7,243
4813,4008,8040,group_2,user_1_8,157
4814,4039,4387,group_2,user_1_4,964
4815,4020,3361,group_2,user_1_9,315
4816,4039,1877,group_2,user_1_3,310
4817,4046,0,group_2,user_1_6,709
4818,4018,3718,group_2,user_1_4,35
4819,4034,1484,group_2,user_1_1,508
4820,4004,4038,group_2,user_1_0,336
4821,4019,8546,group_2,user_1_1,324
4822,4003,8128,group_2,user_1_6,911
4823,4027,4708,group_2,user_1_4,143
4824,4043,908,group_2,user_1_5,519
4825,4033,7253,group_2,user_1_4,767
4826,4021,1995,group_2,user_1_8,84
4827,4029,6858,group_2,user_1_5,965
4828,4036,1225,group_2,user_1_5,48
4829,4016,180,group_2,user_1_7,436
4830,4016,1842,group_2,user_1_8,844
4831,4037,460,group_2,user_1_5,193
4832,4003,6877,group_2,user_1_7,205
4833,4035,571,group_2,user_1_6,127
4834,4035,5049,group_2,user_1_3,713
4835,4044,4683,group_2,user_1_3,258
4836,4016,7437,group_2,user_1_5,558
4837,4002,2636,group_2,user_1_5,291
4838,4041,895,group_2,user_1_5,857
4839,4042,6462,group_2,user_1_8,107
4840,4034,4628,group_2,user_1_1,529
4841,4016,2597,group_2,user_1_5,943
4842,4036,4300,group_2,user_1_3,747
4843,4047,642,group_2,user_1_4,52
4844,4024,5835,group_2,user_1_8,181
4845,4019,855,group_2,user_1_4,954
4846,4047,5043,group_2,user_1_1,642
4847,4041,3676,group_2,user_1_3,868
4848,4003,6725,group_2,user_1_9,335
4849,4007,9002,group_2,user_1_6,650
4850,4032,2828,group_2,user_1_2,334
4851,4045,7462,group_2,user_1_9,450
4852,4034,925,group_2,user_1_8,887
4853,4039,7456,group_2,user_1_2,493
4855,4023,9974,group_2,user_1_8,528
4856,4007,5413,group_2,user_1_9,107
4857,4042,8274,group_2,user_1_8,460
4858,4022,9306,group_2,user_1_4,921
4860,4042,3146,group_2,user_1_1,203
4861,4015,9363,group_2,user_1_6,549
4862,4033,9227,group_2,user_1_6,963
4863,4030,9956,group_2,user_1_3,561
4864,4016,5397,group_2,user_1_9,95
4865,4033,4692,group_2,user_1_0,227
4866,4042,3472,group_2,user_1_7,130
4867,4042,4642,group_2,user_1_0,275
4868,4031,5341,group_2,user_1_6,787
4869,4003,8679,group_2,user_1_1,548
4870,4012,838,group_2,user_1_8,44
4872,4031,8377,group_2,user_1_6,518
4873,4045,3183,group_2,user_1_4,328
4874,4049,3147,group_2,user_1_7,955
4875,4003,4249,group_2,user_1_7,735
4876,4001,8247,group_2,user_1_0,465
4877,4018,2481,group_2,user_1_9,287
4878,4014,4776,group_2,user_1_9,564
4879,4044,3306,group_2,user_1_2,568
4880,4027,564,group_2,user_1_0,43
4881,4003,1530,group_2,user_1_9,2
4882,4043,8763,group_2,user_1_6,576
4883,4025,6728,group_2,user_1_7,74
4884,4020,6907,group_2,user_1_2,725
4885,4029,1289,group_2,user_1_4,258
4886,4004,8398,group_2,user_1_5,214
4887,4006,4205,group_2,user_1_7,937
4888,4012,9857,group_2,user_1_1,792
4889,4010,2827,group_2,user_1_8,88
4890,4002,4911,group_2,user_1_8,798
4891,4046,2528,group_2,user_1_8,882
4892,4045,2645,group_2,user_1_6,972
4893,4023,9403,group_2,user_1_7,217
4895,4017,8141,group_2,user_1_0,893
4896,4047,6477,group_2,user_1_7,855
4897,4036,3839,group_2,user_1_6,483
4898,4024,9780,group_2,user_1_5,536
4899,4034,6835,group_2,user_1_0,130
4900,4006,5496,group_2,user_1_9,399
4902,4010,7149,group_2,user_1_8,431
4903,4017,5558,group_2,user_1_2,211
4904,4039,5489,group_2,user_1_3,669
4905,4045,7523,group_2,user_1_4,998
4906,4024,7503,group_2,user_1_1,60
4907,4038,4346,group_2,user_1_9,241
4908,4011,8413,group_2,user_1_7,387
4909,4004,3343,group_2,user_1_8,821
4910,4022,764,group_2,user_1_2,890
4911,4042,9757,group_2,user_1_2,228
4912,4024,8096,group_2,user_1_5,528
4913,4019,5593,group_2,user_1_5,297
4914,4035,2984,group_2,user_1_1,998
4915,4023,9875,group_2,user_1_1,344
4916,4022,2955,group_2,user_1_6,313
4917,4034,5345,group_2,user_1_2,475
4918,4041,3038,group_2,user_1_4,776
4919,4043,7954,group_2,user_1_3,13
4920,4006,9967,group_2,user_1_4,342
4921,4007,3312,group_2,user_1_4,941
4922,4034,4934,group_2,user_1_7,879
4923,4042,4199,group_2,user_1_5,272
4924,4012,4223,group_2,user_1_2,229
4925,4047,4928,group_2,user_1_5,860
4926,4029,1684,group_2,user_1_1,751
4927,4027,7734,group_2,user_1_3,342
4928,4026,1178,group_2,user_1_1,293
4929,4015,7546,group_2,user_1_7,24
4930,4011,5105,group_2,user_1_3,295
4931,4045,7674,group_2,user_1_5,790
4932,4007,3576,group_2,user_1_4,388
4933,4011,6522,group_2,user_1_2,701
4934,4008,6150,group_2,user_1_3,152
4935,4049,1737,group_2,user_1_1,735
4936,4008,8674,group_2,user_1_8,122
4937,4000,2197,group_2,user_1_7,748
4938,4042,4381,group_2,user_1_2,764
4939,4046,2890,group_2,user_1_6,40
4940,4008,1942,group_2,user_1_6,883
4941,4019,9769,group_2,user_1_1,572
4942,4020,1102,group_2,user_1_3,392
4943,4038,6464,group_2,user_1_9,386
4944,4025,6900,group_2,user_1_3,221
4945,4035,2377,group_2,user_1_9,810
4946,4043,3991,group_2,user_1_4,755
4947,4019,4995,group_2,user_1_5,721
4948,4047,4160,group_2,user_1_2,821
4949,4024,1956,group_2,user_1_3,497
4950,4002,5658,group_2,user_1_9,257
4951,4031,864,group_2,user_1_7,698
4952,4018,2337,group_2,user_1_7,50
4953,4036,2978,group_2,user_1_9,299
4954,4020,8533,group_2,user_1_1,916
4955,4024,3233,group_2,user_1_0,645
4956,4041,4051,group_2,user_1_5,123
4957,4022,5849,group_2,user_1_1,196
4958,4032,6855,group_2,user_1_0,996
4959,4048,9936,group_2,user_1_8,977
4960,4018,1014,group_2,user_1_3,342
4961,4022,2273,group_2,user_1_0,336
4962,4047,5471,group_2,user_1_2,319
4963,4033,3939,group_2,user_1_0,578
4964,4039,7815,group_2,user_1_3,649
4965,4016,4279,group_2,user_1_0,547
4966,4040,1913,group_2,user_1_9,31
4967,4012,6960,group_2,user_1_5,587
4968,4048,666,group_2,user_1_6,776
4969,4014,8320,group_2,user_1_4,502
4970,4045,5158,group_2,user_1_2,851
4971,4015,6233,group_2,user_1_6,706
4972,4022,3026,group_2,user_1_7,404
4973,4045,7173,group_2,user_1_2,783
4974,4039,2923,group_2,user_1_1,197
4975,4013,8984,group_2,user_1_6,654
4976,4013,8115,group_2,user_1_7,869
4977,4033,2674,group_2,user_1_8,170
4978,4032,353,group_2,user_1_5,84
4979,4009,839,group_2,user_1_8,291
4980,4034,8207,group_2,user_1_6,430
4981,4041,2735,group_2,user_1_4,969
4982,4005,7618,group_2,user_1_3,584
4983,4049,8991,group_2,user_1_1,595
4984,4010,225,group_2,user_1_6,622
4985,4019,1502,group_2,user_1_4,26
4986,4028,4596,group_2,user_1_0,544
4987,4030,5210,group_2,user_1_2,428
4988,4017,3764,group_2,user_1_9,626
4989,4023,3849,group_2,user_1_2,340
4990,4041,7797,group_2,user_1_2,33
4991,4039,2181,group_2,user_1_2,502
4992,4021,9541,group_2,user_1_7,313
4993,4022,2301,group_2,user_1_2,412
4994,4003,2701,group_2,user_1_7,635
4995,4037,9542,group_2,user_1_1,823
4996,4048,441,group_2,user_1_8,752
4997,4001,3728,group_2,user_1_5,43
4998,4033,8595,group_2,user_1_5,968
4999,4027,7836,group_2,user_1_7,708
5000,4032,606,group_2,user_1_5,287
5001,4046,3507,group_2,user_1_8,213
5002,4019,8219,group_2,user_1_5,431
5003,4031,2976,group_2,user_1_3,76
5004,4034,7975,group_2,user_1_6,444
5005,4034,3691,group_2,user_1_8,560
5006,4024,2184,group_2,user_1_5,436
5007,4004,2466,group_2,user_1_2,882
5008,4028,3896,group_2,user_1_7,531
5009,4006,4810,group_2,user_1_5,808
5010,4022,7175,group_2,user_1_2,658
5011,4003,5889,group_2,user_1_5,672
5012,4012,7668,group_2,user_1_1,742
5013,4006,3816,group_2,user_1_2,243
5014,4048,667,group_2,user_1_7,605
5015,4043,3763,group_2,user_1_1,330
5016,4015,4687,group_2,user_1_7,414
5017,4020,2585,group_2,user_1_7,212
5018,4008,562,group_2,user_1_1,117
5019,4046,1799,group_2,user_1_1,691
5020,4038,7501,group_2,user_1_8,192
5021,4039,840,group_2,user_1_6,497
5022,4008,4207,group_2,user_1_6,723
5023,4036,7962,group_2,user_1_7,20
5024,4008,9739,group_2,user_1_0,232
5025,4029,3814,group_2,user_1_3,852
5026,4044,5144,group_2,user_1_7,408
5027,4035,2375,group_2,user_1_5,256
5028,4043,715,group_2,user_1_5,943
5029,4015,471,group_2,user_1_6,682
5030,4024,377,group_2,user_1_5,316
5031,4045,824,group_2,user_1_0,142
5032,4014,6903,group_2,user_1_4,897
5033,4029,1199,group_2,user_1_4,972
5034,4029,6899,group_2,user_1_4,139
5035,4029,8912,group_2,user_1_1,316
5036,4027,4027,group_2,user_1_2,91
5037,4001,3528,group_2,user_1_4,69
5038,4038,6321,group_2,user_1_3,271
5039,4029,5137,group_2,user_1_5,167
5040,4043,384,group_2,user_1_1,49
5041,4034,1983,group_2,user_1_6,249
5043,4046,5216,group_2,user_1_5,380
5044,4018,9832,group_2,user_1_8,848
5045,4017,9227,group_2,user_1_0,391
5046,4024,6995,group_2,user_1_0,631
5047,4041,2731,group_2,user_1_7,418
5049,4003,2606,group_2,user_1_3,869
5050,4038,6226,group_2,user_1_9,402
5051,4014,3787,group_2,user_1_9,746
5052,4036,2301,group_2,user_1_9,732
5053,4006,3385,group_2,user_1_4,535
5054,4022,6236,group_2,user_1_9,538
5055,4044,8880,group_2,user_1_5,598
5056,4018,299,group_2,user_1_9,271
5057,4019,9790,group_2,user_1_1,736
5058,4021,6719,group_2,user_1_6,56
5059,4041,6201,group_2,user_1_5,808
5060,4040,4366,group_2,user_1_3,647
5061,4008,8560,group_2,user_1_3,269
5062,4004,855,group_2,user_1_8,27
5063,4011,9524,group_2,user_1_4,786
5064,4005,352,group_2,user_1_7,730
5065,4027,2917,group_2,user_1_4,119
5066,4020,4437,group_2,user_1_6,503
5067,4037,1149,group_2,user_1_9,169
5068,4047,651,group_2,user_1_7,548
5069,4009,3240,group_2,user_1_9,687
5070,4049,3926,group_2,user_1_9,318
5072,4047,979,group_2,user_1_4,679
5073,4004,3260,group_2,user_1_5,654
5074,4025,9561,group_2,user_1_7,997
5075,4046,7049,group_2,user_1_7,758
5076,4041,4919,group_2,user_1_1,448
5077,4045,5112,group_2,user_1_5,20
5078,4049,575,group_2,user_1_5,26
5079,4044,1465,group_2,user_1_5,526
5080,4008,9392,group_2,user_1_7,243
5081,4036,4548,group_2,user_1_8,94
5082,4029,7330,group_2,user_1_5,620
5083,4025,4018,group_2,user_1_0,348
5084,4021,8241,group_2,user_1_4,993
5085,4048,4061,group_2,user_1_5,252
5086,4012,1232,group_2,user_1_8,305
5087,4011,5743,group_2,user_1_4,135
5088,4032,1538,group_2,user_1_6,723
5089,4008,203,group_2,user_1_2,511
5090,4032,5280,group_2,user_1_5,255
5091,4019,6099,group_2,user_1_1,449
5092,4018,5545,group_2,user_1_0,753
5093,4044,7134,group_2,user_1_8,945
5094,4016,191,group_2,user_1_9,597
5095,4034,6595,group_2,user_1_2,993
5096,4024,8535,group_2,user_1_6,938
5098,4036,748,group_2,user_1_6,713
5099,4024,8047,group_2,user_1_0,830
5100,4028,5059,group_2,user_1_1,349
5101,4017,6872,group_2,user_1_3,878
5102,4009,844,group_2,user_1_8,15
5103,4004,6718,group_2,user_1_9,828
5104,4006,1752,group_2,user_1_2,407
5105,4009,2362,group_2,user_1_5,617
5106,4040,3937,group_2,user_1_6,270
5107,4027,1637,group_2,user_1_6,904
5108,4018,2587,group_2,user_1_4,550
5109,4044,1904,group_2,user_1_6,742
5110,4040,49,group_2,user_1_7,466
5111,4035,6314,group_2,user_1_2,163
5112,4042,5334,group_2,user_1_6,85
5113,4028,9679,group_2,user_1_9,37
5114,4011,6331,group_2,user_1_1,825
5115,4033,5035,group_2,user_1_1,742
5116,4022,7058,group_2,user_1_7,29
5117,4005,4463,group_2,user_1_0,302
5118,4027,3928,group_2,user_1_6,468
5119,4049,781,group_2,user_1_3,719
5120,4019,3182,group_2,user_1_1,848
5121,4049,8697,group_2,user_1_0,455
5122,4013,7882,group_2,user_1_3,186
5123,4032,889,group_2,user_1_2,891
5124,4007,3813,group_2,user_1_2,110
5125,4011,8691,group_2,user_1_1,424
5126,4015,1042,group_2,user_1_2,94
5127,4022,316,group_2,user_1_2,437
5128,4028,971,group_2,user_1_9,597
5129,4032,1404,group_2,user_1_3,764
5130,4045,5841,group_2,user_1_4,339
5131,4010,5501,group_2,user_1_7,456
5132,4014,1909,group_2,user_1_5,607
5133,4020,3376,group_2,user_1_8,986
5134,4018,8822,group_2,user_1_7,363
5135,4008,9778,group_2,user_1_5,836
5136,4022,5051,group_2,user_1_2,804
5137,4017,845,group_2,user_1_7,412
5138,4032,4748,group_2,user_1_9,628
5139,4036,2459,group_2,user_1_4,866
5140,4010,5885,group_2,user_1_6,514
5141,4036,6836,group_2,user_1_1,144
5142,4031,6361,group_2,user_1_5,144
5143,4015,9815,group_2,user_1_6,532
5144,4000,5602,group_2,user_1_6,818
5145,4046,656,group_2,user_1_7,767
5146,4006,4574,group_2,user_1_1,450
5147,4026,2802,group_2,user_1_7,824
5148,4014,6610,group_2,user_1_4,126
5149,4010,3174,group_2,user_1_3,323
5150,4032,8317,group_2,user_1_3,518
5151,4006,8028,group_2,user_1_7,772
5152,4028,5111,group_2,user_1_9,939
5153,4020,144,group_2,user_1_3,815
5154,4033,2092,group_2,user_1_4,809
5155,4026,509,group_2,user_1_9,515
5156,4031,5551,group_2,user_1_7,656
5157,4003,7065,group_2,user_1_8,330
5158,4035,7481,group_2,user_1_0,490
5159,4038,5587,group_2,user_1_4,71
5161,4039,1876,group_2,user_1_7,903
5162,4045,5669,group_2,user_1_7,891
5163,4046,8261,group_2,user_1_5,326
5164,4024,296,group_2,user_1_4,513
5165,4048,3058,group_2,user_1_6,858
5166,4024,3811,group_2,user_1_1,25
5167,4045,1751,group_2,user_1_2,277
5168,4029,1018,group_2,user_1_9,187
5169,4039,5233,group_2,user_1_7,585
5170,4048,8786,group_2,user_1_0,381
5171,4034,7399,group_2,user_1_8,608
5172,4034,2843,group_2,user_1_2,539
5173,4020,4441,group_2,user_1_8,978
5174,4042,594,group_2,user_1_3,817
5175,4006,6546,group_2,user_1_8,351
5176,4017,3581,group_2,user_1_0,73
5177,4020,438,group_2,user_1_1,168
5178,4024,9908,group_2,user_1_1,301
5179,4007,624,group_2,user_1_7,10
5180,4045,5127,group_2,user_1_3,201
5181,4041,3222,group_2,user_1_4,750
5182,4047,3917,group_2,user_1_2,903
5183,4019,6812,group_2,user_1_5,527
5184,4041,244,group_2,user_1_5,437
5185,4005,1247,group_2,user_1_3,905
5186,4007,2190,group_2,user_1_5,586
5187,4016,2434,group_2,user_1_5,652
5188,4034,6983,group_2,user_1_5,762
5189,4049,7081,group_2,user_1_9,271
5190,4012,8094,group_2,user_1_3,539
5191,4014,2774,group_2,user_1_1,613
5192,4041,2529,group_2,user_1_3,516
5193,4025,4840,group_2,user_1_9,224
5194,4034,5030,group_2,user_1_7,742
5195,4035,5523,group_2,user_1_4,519
5196,4001,8549,group_2,user_1_1,910
5197,4039,7459,group_2,user_1_0,832
5198,4045,2730,group_2,user_1_7,738
5199,4032,5401,group_2,user_1_5,959
5200,4003,4296,group_2,user_1_9,545
5201,4040,9279,group_2,user_1_2,667
5202,4013,1070,group_2,user_1_5,407
5203,4004,3503,group_2,user_1_4,280
5204,4001,3739,group_2,user_1_2,481
5205,4046,811,group_2,user_1_6,293
5206,4007,5772,group_2,user_1_4,980
5207,4037,3292,group_2,user_1_1,334
5208,4045,134,group_2,user_1_3,922
5209,4045,4266,group_2,user_1_6,739
5210,4034,1121,group_2,user_1_3,430
5211,4017,8657,group_2,user_1_7,626
5212,4013,4710,group_2,user_1_5,676
5213,4039,4954,group_2,user_1_5,866
5214,4030,7276,group_2,user_1_4,29
5215,4046,8047,group_2,user_1_0,182
5216,4002,4290,group_2,user_1_8,933
5217,4044,1886,group_2,user_1_5,961
5218,4041,5840,group_2,user_1_6,133
5220,4006,9945,group_2,user_1_4,614
5221,4037,3061,group_2,user_1_7,257
5222,4009,6659,group_2,user_1_5,331
5223,4045,7489,group_2,user_1_5,966
5224,4042,506,group_2,user_1_9,533
5225,4044,3868,group_2,user_1_7,674
5226,4010,3732,group_2,user_1_0,890
5227,4010,167,group_2,user_1_4,388
5228,4045,2516,group_2,user_1_9,288
5229,4010,5251,group_2,user_1_7,914
5230,4026,2794,group_2,user_1_5,710
5231,4025,7303,group_2,user_1_8,850
5232,4015,4232,group_2,user_1_0,938
5233,4025,9793,group_2,user_1_2,632
5234,4032,3164,group_2,user_1_1,3
5235,4008,3428,group_2,user_1_7,62
5236,4002,9161,group_2,user_1_0,893
5237,4028,9804,group_2,user_1_2,62
5238,4014,7858,group_2,user_1_6,49
5239,4009,5159,group_2,user_1_7,178
5241,4030,5317,group_2,user_1_9,909
5242,4048,6431,group_2,user_1_2,34
5243,4008,9217,group_2,user_1_0,27
5244,4042,624,group_2,user_1_8,753
5245,4026,9070,group_2,user_1_9,269
5246,4014,8291,group_2,user_1_9,66
5247,4034,5600,group_2,user_1_7,212
5248,4022,6819,group_2,user_1_7,857
5250,4037,3161,group_2,user_1_5,549
5251,4030,325,group_2,user_1_2,935
5252,4034,2981,group_2,user_1_7,628
5253,4011,4075,group_2,user_1_6,946
5254,4013,5377,group_2,user_1_6,642
5255,4009,5497,group_2,user_1_4,226
5257,4042,9308,group_2,user_1_9,618
5258,4011,7804,group_2,user_1_6,201
5259,4029,3983,group_2,user_1_5,767
5260,4020,4858,group_2,user_1_1,24
5261,4020,9430,group_2,user_1_1,969
5262,4048,9792,group_2,user_1_6,750
5263,4043,4035,group_2,user_1_0,8
5264,4013,6111,group_2,user_1_6,170
5265,4040,2800,group_2,user_1_7,158
5266,4028,3541,group_2,user_1_3,702
5267,4015,6163,group_2,user_1_3,355
5268,4037,6298,group_2,user_1_3,756
5269,4004,4510,group_2,user_1_1,586
5270,4043,5451,group_2,user_1_6,995
5271,4041,9696,group_2,user_1_4,619
5272,4020,2431,group_2,user_1_8,633
5273,4027,9667,group_2,user_1_4,212
5274,4038,5962,group_2,user_1_6,334
5275,4035,6709,group_2,user_1_2,964
5276,4016,9567,group_2,user_1_3,182
5277,4016,1088,group_2,user_1_2,566
5278,4010,8312,group_2,user_1_6,420
5279,4043,5537,group_2,user_1_4,933
5280,4042,9726,group_2,user_1_3,887
5281,4043,6904,group_2,user_1_0,283
5283,4022,3839,group_2,user_1_1,857
5284,4022,4027,group_2,user_1_8,932
5285,4018,5512,group_2,user_1_1,599
5286,4015,3141,group_2,user_1_3,645
5287,4013,964,group_2,user_1_5,962
5288,4040,1821,group_2,user_1_7,693
5289,4018,7174,group_2,user_1_0,422
5290,4045,8283,group_2,user_1_0,868
5291,4029,3492,group_2,user_1_5,476
5292,4046,9818,group_2,user_1_2,396
5293,4049,8732,group_2,user_1_4,240
5294,4013,4030,group_2,user_1_9,231
5295,4014,7547,group_2,user_1_6,231
5296,4029,3360,group_2,user_1_5,390
5297,4035,6691,group_2,user_1_9,599
5299,4007,7476,group_2,user_1_6,531
5300,4029,427,group_2,user_1_8,108
5301,4023,7581,group_2,user_1_3,12
5302,4023,6881,group_2,user_1_4,38
5303,4002,4556,group_2,user_1_6,831
5304,4045,1665,group_2,user_1_2,463
5305,4034,6590,group_2,user_1_4,307
5306,4018,469,group_2,user_1_6,474
5307,4017,3172,group_2,user_1_3,398
5309,4043,7186,group_2,user_1_8,558
5310,4021,2502,group_2,user_1_4,574
5312,4029,3714,group_2,user_1_1,545
5313,4010,5862,group_2,user_1_8,275
5314,4038,6511,group_2,user_1_2,158
5315,4026,9142,group_2,user_1_8,910
5316,4034,1654,group_2,user_1_2,405
5317,4017,891,group_2,user_1_8,863
5318,4024,1097,group_2,user_1_7,625
5319,4034,5399,group_2,user_1_2,582
